date,title,link,link_opt,content
30 Jan 2012,Jadual Mesyuarat Majlis Penasihat Syariah Bank Negara Malaysia bagi Tahun 2012,https://www.bnm.gov.my/-/the-bank-s-shariah-advisory-council-sac-meeting-schedule-for-2012,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/the-bank-s-shariah-advisory-council-sac-meeting-schedule-for-2012&languageId=ms_MY,"









Reading:
Jadual Mesyuarat Majlis Penasihat Syariah Bank Negara Malaysia bagi Tahun 2012

  Share:




    Shares
  




















Jadual Mesyuarat Majlis Penasihat Syariah Bank Negara Malaysia bagi Tahun 2012
Tarikh Siaran:   30 Jan 2012









Bil.


Tarikh (Masihi)


Tarikh (Hijrah)


Hari


Masa




1


20 Januari 2012


26 Safar 1433


Jumaat


3.00 petang




2


29 Februari 2012


7 Rabiul Akhir 1433


Rabu


2.30 petang




3


27 Mac 2012


4 Jamadil Awal 1433


Selasa


9.30 pagi




4


24 April 2012


2 Jamadil Akhir 1433


Selasa


9.30 pagi




5


22 Mei 2012


1 Rejab 1433


Selasa


9.30 pagi




6


26 Jun 2012


6 Syaaban 1433


Selasa


9.30 pagi




7


24 Julai 2012


4 Ramadan 1433


Selasa


9.30 pagi




8


28 Ogos 2012


10 Syawal 1433


Selasa


9.30 pagi




9


25 September 2012


9 Zulkaedah 1433


Selasa


9.30 pagi




10


30 Oktober 2012


14 Zulhijjah 1433


Selasa


9.30 pagi




11


27 November 2012


14 Muharam 1434


Selasa


9.30 pagi




12


18 Disember 2012


4 Safar 1434


Selasa


9.30 pagi




Perhatian: Sebarang rujukan untuk keputusan Syariah kepada Majlis Penasihat Syariah (MPS) BNM hendaklah dihantar kepada Sekretrariat MPS BNM selewat-lewatnya sebulan sebelum mesyuarat diadakan.
© 2024 Bank Negara Malaysia. All rights reserved.





"
19 Jan 2012,RINGGIT Newsletter (November issue) is now available for download.,https://www.bnm.gov.my/-/ringgit-newsletter-november-issue-is-now-available-for-download.,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/ringgit-newsletter-november-issue-is-now-available-for-download.&languageId=ms_MY,"









Reading:
RINGGIT Newsletter (November issue) is now available for download.

  Share:




    Shares
  




















RINGGIT Newsletter (November issue) is now available for download.
Tarikh Siaran:   19 Jan 2012





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
26 Dis 2013,Working Paper : External Risks and Macro-Financial Linkages in the ASEAN-5 Economies,https://www.bnm.gov.my/-/tt,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/tt&languageId=ms_MY,"









Reading:
Working Paper : External Risks and Macro-Financial Linkages in the ASEAN-5 Economies

  Share:




    Shares
  




















Working Paper : External Risks and Macro-Financial Linkages in the ASEAN-5 Economies
Tarikh Siaran:   26 Dis 2013





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
26 Dis 2013,Working Paper : Global Monetary Easing - Spillovers and Lines of Defence,https://www.bnm.gov.my/-/working-paper-global-monetary-easing-spillovers-and-lines-of-defence,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/working-paper-global-monetary-easing-spillovers-and-lines-of-defence&languageId=ms_MY,"









Reading:
Working Paper : Global Monetary Easing - Spillovers and Lines of Defence

  Share:




    Shares
  




















Working Paper : Global Monetary Easing - Spillovers and Lines of Defence
Tarikh Siaran:   26 Dis 2013





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
26 Dis 2013,Working Paper : The Marginal Propensity to Consume across Household Income Groups,https://www.bnm.gov.my/-/working-paper-the-marginal-propensity-to-consume-across-household-income-groups,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/working-paper-the-marginal-propensity-to-consume-across-household-income-groups&languageId=ms_MY,"









Reading:
Working Paper : The Marginal Propensity to Consume across Household Income Groups

  Share:


308

    Shares
  




















Working Paper : The Marginal Propensity to Consume across Household Income Groups
Tarikh Siaran:   26 Dis 2013





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
18 Dis 2013,Buletin RINGGIT (Keluaran November 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-november-2013-kini-boleh-dimuat-turun,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/buletin-ringgit-keluaran-november-2013-kini-boleh-dimuat-turun&languageId=ms_MY,"









Reading:
Buletin RINGGIT (Keluaran November 2013) kini boleh dimuat turun

  Share:




    Shares
  




















Buletin RINGGIT (Keluaran November 2013) kini boleh dimuat turun
Tarikh Siaran:   18 Dis 2013





Artikel utama pada keluaran ini ialah ""Perancangan Kewangan Apabila Bercuti"".
Antara topik lain yang menarik termasuk:

Bufet Pelabur Bijak (Bahagian 1)
Orang Bujang Banyak Berhutang
Membaiki, Mengganti atau Bayaran Balik?
Perancangan Persaraan
Ke Arah Penggunaan Berhemat

RINGGIT merupakan penerbitan usaha sama di antara Bank Negara Malaysia dan FOMCA dan ia diterbitkan pada setiap bulan.

Buletin ini diterbitkan di dalam Bahasa Malaysia sahaja.

Klik pada pautan di bawah untuk muat turun:
Keluaran - November/2013 [PDF]
© 2024 Bank Negara Malaysia. All rights reserved.





"
09 Dis 2013,Exposure Drafts on Islamic Financial Contracts (Shariah Requirements and Optional Practices),https://www.bnm.gov.my/-/exposure-drafts-on-islamic-financial-contracts-shariah-requirements-and-optional-practices-,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/exposure-drafts-on-islamic-financial-contracts-shariah-requirements-and-optional-practices-&languageId=ms_MY,"









Reading:
Exposure Drafts on Islamic Financial Contracts (Shariah Requirements and Optional Practices)

  Share:




    Shares
  




















Exposure Drafts on Islamic Financial Contracts (Shariah Requirements and Optional Practices)
Tarikh Siaran:   09 Dis 2013





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
04 Dis 2013,Visit Payment System Exhibition at Sasana Kijang and sign-up for latest offer on e-banking/payment services,https://www.bnm.gov.my/-/visit-payment-system-exhibition-at-sasana-kijang-and-sign-up-for-latest-offer-on-e-banking/payment-services,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/visit-payment-system-exhibition-at-sasana-kijang-and-sign-up-for-latest-offer-on-e-banking/payment-services&languageId=ms_MY,"









Reading:
Visit Payment System Exhibition at Sasana Kijang and sign-up for latest offer on e-banking/payment services

  Share:




    Shares
  




















Visit Payment System Exhibition at Sasana Kijang and sign-up for latest offer on e-banking/payment services
Tarikh Siaran:   04 Dis 2013





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
27 Nov 2013,Buletin RINGGIT (Keluaran Oktober 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-oktober-2013-kini-boleh-dimuat-turun-release-date-27-nov-2013,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/buletin-ringgit-keluaran-oktober-2013-kini-boleh-dimuat-turun-release-date-27-nov-2013&languageId=ms_MY,"









Reading:
Buletin RINGGIT (Keluaran Oktober 2013) kini boleh dimuat turun

  Share:




    Shares
  




















Buletin RINGGIT (Keluaran Oktober 2013) kini boleh dimuat turun
Tarikh Siaran:   27 Nov 2013





Artikel utama pada keluaran ini ialah ""Persediaan Kewangan Sebelum Persaraan"".
Antara topik lain yang menarik termasuk:

Waspada Terhadap Hadiah Percuma
Jangan Panik Dengan Hutang
Deposit dan Caj Tempahan
Panggilan Yang Tidak Diundang
Gunalah IBG

RINGGIT merupakan penerbitan usaha sama di antara Bank Negara Malaysia dan FOMCA dan ia diterbitkan pada setiap bulan.

Buletin ini diterbitkan di dalam Bahasa Malaysia sahaja.

Klik pada pautan di bawah untuk muat turun:
Keluaran - Oktober/2013 [PDF]
© 2024 Bank Negara Malaysia. All rights reserved.





"
20 Nov 2013,Joint Public Consultation Paper - Trade Repository Reporting Requirement for Over-the-Counter Derivatives,https://www.bnm.gov.my/-/joint-public-consultation-paper-trade-repository-reporting-requirement-for-over-the-counter-derivatives,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/joint-public-consultation-paper-trade-repository-reporting-requirement-for-over-the-counter-derivatives&languageId=ms_MY,"









Reading:
Joint Public Consultation Paper - Trade Repository Reporting Requirement for Over-the-Counter Derivatives

  Share:




    Shares
  




















Joint Public Consultation Paper - Trade Repository Reporting Requirement for Over-the-Counter Derivatives
Tarikh Siaran:   20 Nov 2013





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
15 Nov 2013,"Lindungi diri anda daripada terpedaya dengan kegiatan mencuri maklumat kewangan atau ""phishing scams"".",https://www.bnm.gov.my/-/lindungi-diri-anda-daripada-terpedaya-dengan-kegiatan-mencuri-maklumat-kewangan-atau-phishing-scams-.,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/lindungi-diri-anda-daripada-terpedaya-dengan-kegiatan-mencuri-maklumat-kewangan-atau-phishing-scams-.&languageId=ms_MY,"









Reading:
Lindungi diri anda daripada terpedaya dengan kegiatan mencuri maklumat kewangan atau ""phishing scams"".

  Share:




    Shares
  




















Lindungi diri anda daripada terpedaya dengan kegiatan mencuri maklumat kewangan atau ""phishing scams"".
Tarikh Siaran:   15 Nov 2013





Tonton video ini dan kongsikan https://www.youtube.com/watch?v=pDRENEiVEtQ
© 2024 Bank Negara Malaysia. All rights reserved.





"
07 Nov 2013,Concept Paper: Life Insurance and Family Takaful Framework (consultation period extended until 9 January 2014),https://www.bnm.gov.my/-/concept-paper-life-insurance-and-family-takaful-framework-consultation-period-extended-until-9-january-2014-,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/concept-paper-life-insurance-and-family-takaful-framework-consultation-period-extended-until-9-january-2014-&languageId=ms_MY,"









Reading:
Concept Paper: Life Insurance and Family Takaful Framework (consultation period extended until 9 January 2014)

  Share:




    Shares
  




















Concept Paper: Life Insurance and Family Takaful Framework (consultation period extended until 9 January 2014)
Tarikh Siaran:   07 Nov 2013





Effective date

The consultation period for this concept paper ends on 9 January 2014.
Applicability

Life insurers licensed under the FSA; 
Family takaful operators licensed under the IFSA; and
Financial advisers and Islamic financial advisers approved under the FSA and IFSA.

Summary
Bank Negara Malaysia is issuing a concept paper on the Life Insurance and Family Takaful Framework (the Framework) for public consultation. The concept paper aims to seek feedback from members of the public, industry players, intermediaries and related stakeholders on the proposed enhancements to the life insurance and family takaful industry. The Framework encapsulates initiatives aimed to support a higher level of insurance and takaful penetration in line with Malaysia’s transition to become a high-income economy.
Highlights
The concept paper highlights several key initiatives that would transition the life insurance and takaful industry towards achieving a penetration rate of 75% while at the same time ensuring consumers continue to receive proper advice. These initiatives are broadly categorised as follows: 

Allow greater operational flexibility to promote product innovation while preserving policy/certificate value;
Diversified distribution channels to widen in the delivery of insurance and takaful products; and
Strengthening market conduct to enhance consumers’ protection through instilling greater professionalism in the industry and enhancing product disclosure standards with greater transparency.

The feedback should be addressed to communication@bnm.gov.my
Attachment

Concept Paper on Life Insurance & Family Takaful Framework

© 2024 Bank Negara Malaysia. All rights reserved.





"
25 Okt 2013,Muat Turun Ucapan Bajet 2014 oleh Perdana Menteri Malaysia,https://www.bnm.gov.my/-/muat-turun-ucapan-bajet-2014-oleh-perdana-menteri-malaysia,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/muat-turun-ucapan-bajet-2014-oleh-perdana-menteri-malaysia&languageId=ms_MY,"









Reading:
Muat Turun Ucapan Bajet 2014 oleh Perdana Menteri Malaysia

  Share:




    Shares
  




















Muat Turun Ucapan Bajet 2014 oleh Perdana Menteri Malaysia
Tarikh Siaran:   25 Okt 2013





Ucapan Bajet Tahun 2014 dari YAB Dato' Sri Mohd. Datuk Seri Najib Tun Abdul Razak, Perdana Menteri. Klik pada pautan di bawah untuk memuat turun.

Ucapan Bajet Tahun 2014

 
© 2024 Bank Negara Malaysia. All rights reserved.





"
18 Okt 2013,"Watch the exclusive video: Tun Dr. Mahathir Special Address - ""Innovative Financing for Global Entrepreneurs""",https://www.bnm.gov.my/-/watch-the-exclusive-video-tun-dr.-mahathir-special-address-innovative-financing-for-global-entrepreneurs-,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/watch-the-exclusive-video-tun-dr.-mahathir-special-address-innovative-financing-for-global-entrepreneurs-&languageId=ms_MY,"









Reading:
Watch the exclusive video: Tun Dr. Mahathir Special Address - ""Innovative Financing for Global Entrepreneurs""

  Share:




    Shares
  




















Watch the exclusive video: Tun Dr. Mahathir Special Address - ""Innovative Financing for Global Entrepreneurs""
Tarikh Siaran:   18 Okt 2013





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
10 Okt 2013,"Polisi Baharu diterbitkan: ""Registration Procedure to Carry on Adjusting Business""",https://www.bnm.gov.my/-/polisi-baharu-diterbitkan-registration-procedure-to-carry-on-adjusting-business-,https://www.bnm.gov.my/c/portal/update_language?p_l_id=182&redirect=/-/polisi-baharu-diterbitkan-registration-procedure-to-carry-on-adjusting-business-&languageId=ms_MY,"









Reading:
Polisi Baharu diterbitkan: ""Registration Procedure to Carry on Adjusting Business""

  Share:




    Shares
  




















Polisi Baharu diterbitkan: ""Registration Procedure to Carry on Adjusting Business""
Tarikh Siaran:   10 Okt 2013





Dokumen boleh dimuat turun melalui pautan di bawah:

Registration Procedure to Carry on Adjusting Business

Appendix 1: Financial Services (Requirement and Submission of Documents or Information) for registered business - Federal Government Gazette
Appendix 2: Policy documents superseded
Appendix 3: Registration Form​​​​​​​



Lihat juga: Seksyen Garis Panduan & Pekeliling 

NOTA: Dokumen adalah dalam format PDF dan Bahasa Melayu sahaja
© 2024 Bank Negara Malaysia. All rights reserved.





"
10 Okt 2013,Buletin RINGGIT (Keluaran September 2013) kini boleh dimuat turun,https://www.bnm.gov.my/-/buletin-ringgit-keluaran-september-2013-kini-boleh-dimuat-turun,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/buletin-ringgit-keluaran-september-2013-kini-boleh-dimuat-turun&languageId=ms_MY,"









Reading:
Buletin RINGGIT (Keluaran September 2013) kini boleh dimuat turun

  Share:




    Shares
  




















Buletin RINGGIT (Keluaran September 2013) kini boleh dimuat turun
Tarikh Siaran:   10 Okt 2013





Artikel utama pada keluaran ini ialah ""Urus Wang Bonus Secara Bijak"".
Antara topik lain yang menarik termasuk:

12 syarat guna perbankan internet
Banjir - Adakah kenderaan anda dilindungi
Penjamin tidak terjamin
Ketahui hak tandatangan anda
Ruangan Masalah Kewangan Anda - Mencari kebahagiaan kewangan

RINGGIT merupakan penerbitan usaha sama di antara Bank Negara Malaysia dan FOMCA dan ia diterbitkan pada setiap bulan.

Buletin ini diterbitkan di dalam Bahasa Malaysia sahaja.

Klik pada pautan di bawah untuk muat turun:
Keluaran - September/2013 [PDF]
© 2024 Bank Negara Malaysia. All rights reserved.





"
27 Sep 2013,"National Statistics Conference 2013 (MyStats 2013): Promoting Innovation in Economic and Financial Statistics to Support Policy Making in a Dynamic Environment (18 November 2013, Sasana Kijang, Kuala Lumpur)",https://www.bnm.gov.my/-/national-statistics-conference-2013-mystats-2013-promoting-innovation-in-economic-and-financial-statistics-to-support-policy-making-in-a-dynamic-environment-18-november-2013-sasana-kijang-kuala-lumpur-,https://www.bnm.gov.my/c/portal/update_language?p_l_id=185&redirect=/-/national-statistics-conference-2013-mystats-2013-promoting-innovation-in-economic-and-financial-statistics-to-support-policy-making-in-a-dynamic-environment-18-november-2013-sasana-kijang-kuala-lumpur-&languageId=ms_MY,"









Reading:
National Statistics Conference 2013 (MyStats 2013): Promoting Innovation in Economic and Financial Statistics to Support Policy Making in a Dynamic Environment (18 November 2013, Sasana Kijang, Kuala Lumpur)

  Share:




    Shares
  




















National Statistics Conference 2013 (MyStats 2013): Promoting Innovation in Economic and Financial Statistics to Support Policy Making in a Dynamic Environment (18 November 2013, Sasana Kijang, Kuala Lumpur)
Tarikh Siaran:   27 Sep 2013





        Artikel ini cuma terdapat dalam Bahasa Inggeris buat masa sekarang.        
© 2024 Bank Negara Malaysia. All rights reserved.





"
