date,title,link
28 Dis 2006,Perkembangan Monetari dan Kewangan dalam bulan November 2006,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-november-2006
22 Dis 2006,Rizab Antarabangsa BNM pada 15 Disember 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-december-2006-1
19 Dis 2006,Maklumbalas kepada pertanyaan media mengenai liberalisasi pasaran kewangan,https://www.bnm.gov.my/-/maklumbalas-kepada-pertanyaan-media-mengenai-liberalisasi-pasaran-kewangan
07 Dis 2006,Langkah Tambahan untuk Membangunkan Pasaran Bon Malaysia,https://www.bnm.gov.my/-/langkah-tambahan-untuk-membangunkan-pasaran-bon-malaysia
07 Dis 2006,Rizab Antarabangsa BNM pada 30 November 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-november-2006-1
01 Dis 2006,Pengenalan Nota Monetari Bank Negara Malaysia,https://www.bnm.gov.my/-/pengenalan-nota-monetari-bank-negara-malaysia
30 Nov 2006,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir Oktober 2006,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-oktober-2006
28 Nov 2006,Perkembangan Monetari dan Kewangan dalam bulan Oktober 2006,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-oktober-2006-1
24 Nov 2006,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/monetary-policy-statement-2
23 Nov 2006,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Ketiga 2006,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-oktober-2006-2
22 Nov 2006,Rizab Antarabangsa BNM pada 15 November 2006,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-november-2006
15 Nov 2006,Rundingan dalam Pembelian dan Penjualan Kepentingan Saham Institusi Berlesen di Bawah Kawal Selia Bank Negara Malaysia,https://www.bnm.gov.my/-/rundingan-dalam-pembelian-dan-penjualan-kepentingan-saham-institusi-berlesen-di-bawah-kawal-selia-bank-negara-malaysia
13 Nov 2006,Hong Kong dan Malaysia Melancarkan Penghubung Baru Pembayaran Semasa Pembayaran Merentas Sempadan,https://www.bnm.gov.my/-/hong-kong-dan-malaysia-melancarkan-penghubung-baru-pembayaran-semasa-pembayaran-merentas-sempadan
13 Nov 2006,Pengeluaran Duit Syiling Peringatan Sempena Rancangan Malaysia Kesembilan (RMKe-9),https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-sempena-rancangan-malaysia-kesembilan-rmke-9-
09 Nov 2006,Pengeluaran Duit Syiling Peringatan Sempena Sambutan Jubli Emas Universiti Teknologi MARA,https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-sempena-sambutan-jubli-emas-universiti-teknologi-mara
07 Nov 2006,Rizab Antarabangsa BNM pada 31 Oktober 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-october-2006-1
01 Nov 2006,Malaysia International Islamic Financial Centre (MIFC) Regulators Dialogue with the Financial Industry,https://www.bnm.gov.my/-/malaysia-international-islamic-financial-centre-mifc-regulators-dialogue-with-the-financial-industry
31 Okt 2006,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir September 2006,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-september-2006
30 Okt 2006,Perkembangan Monetari dan Kewangan dalam bulan September 2006,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-september-2006
20 Okt 2006,Rizab Antarabangsa BNM pada 13 Oktober 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-13-october-2006-1
10 Okt 2006,Bank Negara Malaysia Mencari Seorang Rakyat India,https://www.bnm.gov.my/-/bank-negara-malaysia-mencari-seorang-rakyat-india
06 Okt 2006,Rizab Antarabangsa BNM pada 29 September 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-29-september-2006-1
29 Sep 2006,Permulaan Operasi Pejabat-Pejabat Wilayah Agensi Kaunseling Dan Pengurusan Kredit,https://www.bnm.gov.my/-/permulaan-operasi-pejabat-pejabat-wilayah-agensi-kaunseling-dan-pengurusan-kredit
29 Sep 2006,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir Ogos 2006,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-ogos-2006
28 Sep 2006,Perkembangan Monetari dan Kewangan dalam bulan Ogos 2006,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-ogos-2006
26 Sep 2006,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-93
22 Sep 2006,Rizab Antarabangsa BNM pada 15 September 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-september-2006
18 Sep 2006,Bank Negara Malaysia Meluluskan Dua Lesen Takaful Semula,https://www.bnm.gov.my/-/bank-negara-malaysia-meluluskan-dua-lesen-takaful-semula
15 Sep 2006,"Malaysia and Argentina host the inaugural ""SEA-LAC Central Bank Governors' Meeting""",https://www.bnm.gov.my/-/malaysia-and-argentina-host-the-inaugural-sea-lac-central-bank-governors-meeting-
14 Sep 2006,Garis Panduan Penubuhan Entiti Baru dalam Pusat Kewangan Islam Antarabangsa Malaysia (MIFC),https://www.bnm.gov.my/-/garis-panduan-penubuhan-entiti-baru-dalam-pusat-kewangan-islam-antarabangsa-malaysia-mifc-
07 Sep 2006,Rizab Antarabangsa BNM pada 30 Ogos 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-august-2006-1
05 Sep 2006,Amaran Mengenai Swiss Cash atau Swiss Mutual Fund,https://www.bnm.gov.my/-/amaran-mengenai-swiss-cash-atau-swiss-mutual-fund
30 Ogos 2006,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir Julai 2006,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-julai-2006
30 Ogos 2006,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Kedua 2006,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-kedua-2006-1
30 Ogos 2006,Perkembangan Monetari dan Kewangan dalam bulan Julai 2006,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-julai-2006-1
25 Ogos 2006,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/monetary-policy-statement-77
25 Ogos 2006,Anugerah Biasiswa Dan Geran Penyelidikan Syariah,https://www.bnm.gov.my/-/anugerah-biasiswa-dan-geran-penyelidikan-syariah
24 Ogos 2006,Dialog Tahunan dengan Penanggung Insurans dan Pengendali Takaful,https://www.bnm.gov.my/-/dialog-tahunan-dengan-penanggung-insurans-dan-pengendali-takaful
22 Ogos 2006,Rizab Antarabangsa BNM pada 15 Ogos 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-august-2006-1
07 Ogos 2006,Laporan Tahunan Perusahaan Kecil dan Sederhana (PKS) 2005,https://www.bnm.gov.my/-/laporan-tahunan-perusahaan-kecil-dan-sederhana-pks-2005
07 Ogos 2006,Keputusan Penting Mesyuarat Majlis Pembangunan PKS Kebangsaan Kelima,https://www.bnm.gov.my/-/keputusan-penting-mesyuarat-majlis-pembangunan-pks-kebangsaan-kelima
07 Ogos 2006,Rizab Antarabangsa BNM pada 31 Julai 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-july-2006-1
02 Ogos 2006,Bank Negara Malaysia Melantik Tiga Penolong Gabenor Baru,https://www.bnm.gov.my/-/bank-negara-malaysia-melantik-tiga-penolong-gabenor-baru
31 Jul 2006,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir Jun 2006,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-jun-2006
28 Jul 2006,Perkembangan Monetari dan Kewangan dalam bulan Jun 2006,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-jun-2006
28 Jul 2006,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-94
21 Jul 2006,Rizab Antarabangsa BNM pada 14 Julai 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-14-july-2006-1
07 Jul 2006,Rizab Antarabangsa BNM pada 30 Jun 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-30-june-2006-1
07 Jul 2006,Duit Syiling Peringatan Sempena Sambutan 50 Tahun Felda,https://www.bnm.gov.my/-/duit-syiling-peringatan-sempena-sambutan-50-tahun-felda
30 Jun 2006,Kemajuan Pelaksanaan Rangka Kerja bagi Bank Pelaburan,https://www.bnm.gov.my/-/kemajuan-pelaksanaan-rangka-kerja-bagi-bank-pelaburan
30 Jun 2006,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir Mei 2006,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-mei-2006
28 Jun 2006,Perkembangan Monetari dan Kewangan dalam bulan Mei 2006,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-jun-2006-duplicate-1
22 Jun 2006,Rizab Antarabangsa BNM pada 15 Jun 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-june-2006-1
22 Jun 2006,Penjelasan mengenai duit syiling palsu 50 sen,https://www.bnm.gov.my/-/penjelasan-mengenai-duit-syiling-palsu-50-sen
08 Jun 2006,"Kewangan Islam Malaysia Forum Penerbit dan Pelabur 2006 ""Malaysia - Pusat Kewangan Islam Antarabangsa""",https://www.bnm.gov.my/-/kewangan-islam-malaysia-forum-penerbit-dan-pelabur-2006-malaysia-pusat-kewangan-islam-antarabangsa-
07 Jun 2006,Rizab Antarabangsa BNM pada 31 Mei 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-may-2006-1
02 Jun 2006,Bank Negara Malaysia Mencari Seorang Rakyat India,https://www.bnm.gov.my/-/bank-negara-malaysia-mencari-seorang-rakyat-india-1
31 Mei 2006,Pelantikan Dato' Razif sebagai Timbalan Gabenor dan Pelanjutan Tempoh Perkhidmatan Dato' Ooi dan Datuk Zamani,https://www.bnm.gov.my/-/pelantikan-dato-razif-sebagai-timbalan-gabenor-dan-pelanjutan-tempoh-perkhidmatan-dato-ooi-dan-datuk-zamani
31 Mei 2006,Perkembangan Monetari dan Kewangan dalam bulan April 2006,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-ketiga-2006-1
31 Mei 2006,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Pertama 2006,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-pertama-2006-1
31 Mei 2006,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir April 2006,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-april-2006
22 Mei 2006,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-95
22 Mei 2006,Rizab Antarabangsa BNM pada 15 Mei 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-may-2006-1
18 Mei 2006,Pelantikan Encik Agil Natt sebagai Ketua Pegawai Eksekutif INCEIF,https://www.bnm.gov.my/-/pelantikan-encik-agil-natt-sebagai-ketua-pegawai-eksekutif-inceif
11 Mei 2006,Bank Negara Malaysia siasat G-Gold Gallery Sdn Bhd,https://www.bnm.gov.my/-/bank-negara-malaysia-siasat-g-gold-gallery-sdn-bhd
08 Mei 2006,Pengeluaran Siri Duit Syiling 'Spesies Terancam' ketiga: 'Haiwan Laut dan Reptilia Terancam',https://www.bnm.gov.my/-/pengeluaran-siri-duit-syiling-spesies-terancam-ketiga-haiwan-laut-dan-reptilia-terancam-
05 Mei 2006,Rizab Antarabangsa BNM pada 28 April 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-28-april-2006-1
28 Apr 2006,Perkembangan Monetari dan Kewangan dalam bulan Mac 2006,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-mac-2006
28 Apr 2006,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir Mac 2006,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-mac-2006
26 Apr 2006,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-96
24 Apr 2006,Peruntukan Tambahan bagi Tabung Industri Kecil dan Sederhana 2 dan Tabung Usahawan Baru 2,https://www.bnm.gov.my/-/peruntukan-tambahan-bagi-tabung-industri-kecil-dan-sederhana-2-dan-tabung-usahawan-baru-2
21 Apr 2006,Rizab Antarabangsa BNM pada 14 April 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-14-april-2006-1
19 Apr 2006,Laporan Tahunan Insurans 2005,https://www.bnm.gov.my/-/laporan-tahunan-insurans-2005-1
19 Apr 2006,Laporan Tahunan Takaful 2005,https://www.bnm.gov.my/-/laporan-tahunan-takaful-2005
17 Apr 2006,Agensi Kaunseling dan Pengurusan Kredit Memulakan Operasi,https://www.bnm.gov.my/-/agensi-kaunseling-dan-pengurusan-kredit-memulakan-operasi
13 Apr 2006,"Syarahan Awam Kerusi Tun Ismail Ali mengenai ""Dasar Monetari dan Kewangan dalam Ekonomi Rangkaian Asia""",https://www.bnm.gov.my/-/syarahan-awam-kerusi-tun-ismail-ali-mengenai-dasar-monetari-dan-kewangan-dalam-ekonomi-rangkaian-asia-
07 Apr 2006,Rizab Antarabangsa BNM pada 31 Mac 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-march-2006-1
31 Mac 2006,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir Februari 2006,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-februari-2006
28 Mac 2006,Perkembangan Monetari dan Kewangan dalam bulan Februari 2006,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-februari-2006
22 Mac 2006,Laporan Tahunan Bank Negara Malaysia 2005,https://www.bnm.gov.my/-/laporan-tahunan-bank-negara-malaysia-2005
22 Mac 2006,Rizab Antarabangsa BNM pada 15 Mac 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-march-2006-2
10 Mac 2006,Pelanjutan Tempoh Perkhidmatan Y.Bhg. Tan Sri Dr. Zeti Akhtar Aziz Sebagai Gabenor,https://www.bnm.gov.my/-/pelanjutan-tempoh-perkhidmatan-y.bhg.-tan-sri-dr.-zeti-akhtar-aziz-sebagai-gabenor
07 Mac 2006,Rizab Antarabangsa BNM pada 28 Februari 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-28-february-2006-1
28 Feb 2006,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir Januari 2006,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-januari-2006
22 Feb 2006,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Keempat 2005,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-keempat-2005-1
22 Feb 2006,Perkembangan Monetari dan Kewangan dalam bulan Januari 2006,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-januari-2006
22 Feb 2006,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-97
22 Feb 2006,Rizab Antarabangsa BNM pada 15 Februari 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-15-february-2006-1
14 Feb 2006,"Pengeluaran Duit Syiling Peringatan ""Songket - Seni Warisan Agung""",https://www.bnm.gov.my/-/pengeluaran-duit-syiling-peringatan-songket-seni-warisan-agung-
10 Feb 2006,Portal SMEinfo: Satu Gerbang Maklumat Dalam Talian Sehenti Untuk PKS,https://www.bnm.gov.my/-/portal-smeinfo-satu-gerbang-maklumat-dalam-talian-sehenti-untuk-pks
09 Feb 2006,Terbitan Sukuk Bank Negara Malaysia berasaskan konsep Ijarah,https://www.bnm.gov.my/-/terbitan-sukuk-bank-negara-malaysia-berasaskan-konsep-ijarah
07 Feb 2006,Rizab Antarabangsa BNM pada 27 Januari 2006,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-27-january-2006
30 Jan 2006,Bank Negara Malaysia Anugerah Empat Lesen Takaful Baru,https://www.bnm.gov.my/-/bank-negara-malaysia-anugerah-empat-lesen-takaful-baru
27 Jan 2006,Perkembangan Monetari dan Kewangan dalam bulan Disember 2005,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-disember-2005
27 Jan 2006,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir Disember 2005,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-disember-2005
20 Jan 2006,Keputusan Jawatankuasa Dasar Monetari Bank Negara Malaysia,https://www.bnm.gov.my/-/keputusan-jawatankuasa-dasar-monetari-bank-negara-malaysia
20 Jan 2006,Rizab Antarabangsa Bank Negara Malaysia pada 13 Januari 2006,https://www.bnm.gov.my/-/international-reserves-of-bank-negara-malaysia-as-at-13-january-2006
20 Jan 2006,Semakan Had Pelaburan bagi Kemudahan Kredit oleh Penanggung Insurans Hayat,https://www.bnm.gov.my/-/semakan-had-pelaburan-bagi-kemudahan-kredit-oleh-penanggung-insurans-hayat
17 Jan 2006,Kemajuan Pelaksanaan Rangka Kerja bagi Bank Pelaburan,https://www.bnm.gov.my/-/kemajuan-pelaksanaan-rangka-kerja-bagi-bank-pelaburan-1
16 Jan 2006,Produk Pembiayaan Perdagangan Baru Untuk PKS,https://www.bnm.gov.my/-/produk-pembiayaan-perdagangan-baru-untuk-pks
06 Jan 2006,Rizab Antarabangsa Bank Negara Malaysia pada 31 Disember 2005,https://www.bnm.gov.my/-/international-reserves-of-bnm-as-at-31-december-2005
31 Dis 2007,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan November 2007,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-november-2007
28 Dis 2007,Perkembangan Monetari dan Kewangan dalam bulan November 2007,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-november-2007
21 Dis 2007,Rizab Antarabangsa BNM pada 14 Disember 2007,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-14-disember-2007
21 Dis 2007,Bank Negara Malaysia Mengeluarkan Reka Bentuk Baharu bagi Wang Kertas RM50 untuk Memperingati Ulang Tahun Ke-50 Kemerdekaan Malaysia,https://www.bnm.gov.my/-/bank-negara-malaysia-mengeluarkan-reka-bentuk-baharu-bagi-wang-kertas-rm50-untuk-memperingati-ulang-tahun-ke-50-kemerdekaan-malaysia
07 Dis 2007,Rizab Antarabangsa BNM pada 30 November 2007,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-november-2007
30 Nov 2007,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir bulan Oktober 2007,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-bulan-oktober-2007-1
28 Nov 2007,Liberalisasi Dasar Pentadbiran Pertukaran Asing,https://www.bnm.gov.my/-/liberalisasi-dasar-pentadbiran-pertukaran-asing-2
28 Nov 2007,Perkembangan Monetari dan Kewangan dalam bulan Oktober 2007,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-oktober-2007
28 Nov 2007,Perkembangan Ekonomi dan Kewangan Malaysia pada Suku Ketiga 2007,https://www.bnm.gov.my/-/perkembangan-ekonomi-dan-kewangan-malaysia-pada-suku-ketiga-2007-1
28 Nov 2007,Bank Negara Malaysia akan Mengendalikan Penempaan Duit Syiling,https://www.bnm.gov.my/-/bank-negara-malaysia-akan-mengendalikan-penempaan-duit-syiling
27 Nov 2007,Status Wang Kertas RM500 dan RM1000 yang Dinyahwang,https://www.bnm.gov.my/-/status-wang-kertas-rm500-dan-rm1000-yang-dinyahwang
26 Nov 2007,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-79
22 Nov 2007,Rizab Antarabangsa BNM pada 15 November 2007,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-15-november-2007
13 Nov 2007,Mekanisme Penggenapan Bagi Pembayaran Di Kaunter Diperkenalkan,https://www.bnm.gov.my/-/mekanisme-penggenapan-bagi-pembayaran-di-kaunter-diperkenalkan
07 Nov 2007,Rizab Antarabangsa BNM pada 31 Oktober 2007,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-31-oktober-2007
31 Okt 2007,Perkembangan Monetari dan Kewangan dalam bulan September 2007,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-september-2007
31 Okt 2007,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir September 2007,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-september-2007
30 Okt 2007,Pernyataan Dasar Monetari,https://www.bnm.gov.my/-/pernyataan-dasar-monetari-78
29 Okt 2007,Hong Kong dan Malaysia Melancarkan Penghubung Baharu Penyerahan Semasa Pembayaran Merentas Sempadan,https://www.bnm.gov.my/-/hong-kong-dan-malaysia-melancarkan-penghubung-baharu-penyerahan-semasa-pembayaran-merentas-sempadan
22 Okt 2007,Rizab Antarabangsa BNM pada 12 Oktober 2007,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-12-oktober-2007
05 Okt 2007,Rizab Antarabangsa BNM pada 28 September 2007,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-28-september-2007
28 Sep 2007,Perkembangan Monetari dan Kewangan dalam bulan Ogos 2007,https://www.bnm.gov.my/-/perkembangan-monetari-dan-kewangan-dalam-bulan-ogos-2007
28 Sep 2007,Pemakluman Terperinci bagi Rizab Antarabangsa pada akhir Ogos 2007,https://www.bnm.gov.my/-/pemakluman-terperinci-bagi-rizab-antarabangsa-pada-akhir-ogos-2007-1
25 Sep 2007,Keputusan Majlis Penasihat Syariah Bank Negara Malaysia Berhubung Pengagihan Lebihan Dana Tabarru' dalam Skim Takaful dan Penggunaan Konsep Wakalah dalam Instrumen Deposit,https://www.bnm.gov.my/-/keputusan-majlis-penasihat-syariah-bank-negara-malaysia-berhubung-pengagihan-lebihan-dana-tabarru-dalam-skim-takaful-dan-penggunaan-konsep-wakalah-dalam-instrumen-deposit
21 Sep 2007,Rizab Antarabangsa BNM pada 14 September 2007,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-14-september-2007
13 Sep 2007,Keputusan Penting Mesyuarat Majlis Pembangunan PKS Kebangsaan Ketujuh,https://www.bnm.gov.my/-/keputusan-penting-mesyuarat-majlis-pembangunan-pks-kebangsaan-ketujuh
13 Sep 2007,Laporan Tahunan PKS 2006,https://www.bnm.gov.my/-/laporan-tahunan-pks-2006
06 Sep 2007,Rizab Antarabangsa BNM pada 30 Ogos 2007,https://www.bnm.gov.my/-/rizab-antarabangsa-bnm-pada-30-ogos-2007
05 Sep 2007,Program Meningkatkan Tenaga Mahir dalam Sektor Kewangan,https://www.bnm.gov.my/-/program-meningkatkan-tenaga-mahir-dalam-sektor-kewangan
