text	id	sentiment	annotator	annotation_id	created_at	updated_at	lead_time
Sory to say, hampir semua Agensi Kerajaan Negeri mcm ni.. tak caya boleh riki2 negeri2 lain..semacam ada kuota utk https://t.co/Zj5OirxLKM	80901	Negative	27	3856	2022-02-12T16:52:33.097549Z	2022-02-12T16:52:33.097564Z	1.73
10 tahun lagi soalan sejarah spm, be like.. Apakah inisiatif kerajaan untuk membendung masalah wabak covid-19? A. https://t.co/hJd6luC2cy	80900	Negative	27	3855	2022-02-12T16:52:30.994478Z	2022-02-12T16:52:30.994492Z	3.432
Kau ada budget, so buat lah sumbangan. Rakyat tak ada masa nak menipu lah masa ni. Semua dah tenat sebab kerajaan b https://t.co/gq3IssU623	80899	Negative	27	3854	2022-02-12T16:52:27.164343Z	2022-02-12T16:52:27.164357Z	2.168
Si khairi tu mmg tak blh prcaya punya org. Punyalah dia benci kerajaan Dia akan hasut, maki, reka cerita. Sama m https://t.co/XNvNpiekzq	80898	Negative	27	3853	2022-02-12T16:52:24.540783Z	2022-02-12T16:52:24.540796Z	7.526
Jika angka 3,500 industri telah membeli Vaksine dari kerajaan Negeri Selangor, bagaimana pula tahap keberkesanan Se https://t.co/hpdp109jVF	80897	Neutral	27	3852	2022-02-12T16:52:16.614316Z	2022-02-12T16:52:16.614329Z	3.382
HEI CINA UMNO BABI ANAK HARAM ISLAM NEGERI 05 PERAK CHIP8039 JPN. Tutup Kel aku Bunuh Cina Mati' Mykad 0125058996 0 https://t.co/KihecRV2yE	80896	Negative	27	3851	2022-02-12T16:52:12.834816Z	2022-02-12T16:52:12.834830Z	4.453
@Sinatra_Z @ZambryOfficial @weekasiongmp Isu Subang Airport ni kita masih tak nampak anyone from DAP yang bantah or https://t.co/5wjjabEp8D	80895	Negative	27	3850	2022-02-12T16:52:08.013015Z	2022-02-12T16:52:08.013028Z	2.248
@hangkasturipaya @DrDzul @AmirudinShari @DrSitiMariah bang, bawa membaca sikit. STFC menasihati kerajaan selangor u https://t.co/LR7wvQetuQ	80894	Negative	27	3849	2022-02-12T16:52:05.410826Z	2022-02-12T16:52:05.410840Z	5.832
@sampritsusu @501Awani Ko ni baca fakta tak? Letih ckp kalau org malas membaca ni... Lepas ambil alih kerajaan ke https://t.co/dYvOWw9fNN	80893	Negative	27	3848	2022-02-12T16:51:59.217432Z	2022-02-12T16:51:59.217447Z	1.224
Waspadai manuver politik yang dilakukan pegawai KPK yang tidak lolos TWK untuk memfitnah pemerintah. Bangsa kuat https://t.co/vEIvOZtQXA	80892	Negative	27	3847	2022-02-12T16:51:57.618818Z	2022-02-12T16:51:57.618840Z	1.694
Parti ini memang suka berperang sama sendiri ya	80891	Negative	27	3846	2022-02-12T16:51:55.555855Z	2022-02-12T16:51:55.555869Z	1.171
Aku faham situasi masing, cuma kita kena Faham situasi orang lain jugak. Sekarang usaha Kerajaan pulak untuk kawal https://t.co/iLVfi8aC8J	80890	Positive	27	3845	2022-02-12T16:51:53.996992Z	2022-02-12T16:51:53.997007Z	3.193
Ni pendapat aku je la kan, umno da tak relevan kat negara ni selagi orang orang tua ni masih berada selesa kat takh https://t.co/uWjMYM6hNR	80889	Negative	27	3844	2022-02-12T16:51:50.019033Z	2022-02-12T16:51:50.019048Z	1.775
@SoItsJane Parti politik lah kena start dulu... Ni tak anuar pun duk diam je hahahahah	80887	Negative	27	3654	2022-02-10T03:51:38.381011Z	2022-02-10T03:51:38.381026Z	1.049
Perbadanan Setiausaha Kerajaan: Stop burning the Raub Forest Tiger habitat to grow Durian fruit https://t.co/jMb6NRkiza via @UKChange	80886	Negative	27	3653	2022-02-10T03:51:36.933535Z	2022-02-10T03:51:36.933549Z	1.79
Orang angkat bendera putih bukan sebab dh give up dgn kehidupan org tua oi. Org dah give up dgn kerajaan yg sedia a https://t.co/m5K4yK5Gfb	80885	Negative	27	3652	2022-02-10T03:51:34.760371Z	2022-02-10T03:51:34.760385Z	1.144
*PRESIDEN MERASMIKAN MESYUARAT MMSP NEGERI PAHANG* 14 Mac. 11.30pm Mana Mana Cafe Hall. Pahang Presiden Parti Makkal Sakti Malaysia, Ybhg Datuk Seri R. S. Thanenthiran telah merasmikan Mesyuarat MMSP Pahang. En. Kanesh selaku Pengerusi MMSP Pahang telah turut serta. https://t.co/l3o1wXdFea	80884	Neutral	27	3651	2022-02-10T03:51:33.246920Z	2022-02-10T03:51:33.246934Z	2.15
Undang-undang kerajaan Muar MSR. https://t.co/cNAaO0F0lc	80883	Negative	27	3650	2022-02-10T03:51:30.715870Z	2022-02-10T03:51:30.715883Z	3.766
Yang percaya darurat ini darurat politik, darurat kesihatan, korang ok lagi ke tu?	80882	Negative	27	3649	2022-02-10T03:51:26.549350Z	2022-02-10T03:51:26.549365Z	1.148
Babi punya manusia. Mana yang support umno pas lagi ni mmg auto babi jugak. Harap kena covid paling teruk lah kat s https://t.co/InOsxwo2UB	80881	Negative	27	3648	2022-02-10T03:51:25.020498Z	2022-02-10T03:51:25.020513Z	0.917
Sebab tu aku selalu cakap. Culture dalam kerajaan atau sektor kerajaan suka buat benda bodoh. Benda tak penting. Sl https://t.co/ln2n2Otp1v	80880	Negative	27	3647	2022-02-10T03:51:23.694753Z	2022-02-10T03:51:23.694765Z	9.436
kau buat lah mcm mana pon,,, takkan berkurang kes kat selangor ni kalau 80% cases before were from working sector. ehhh emosi lah aku dgn kerajaan babi ni	80879	Negative	27	3646	2022-02-10T03:51:13.869189Z	2022-02-10T03:51:13.869203Z	1.195
Amiruddin Hamzah mendakwa tindakan Putrajaya melengah-lengahkan pendaftaran Pejuang bermotifkan politik dan tidak m https://t.co/bj3DqYh010	80878	Negative	27	3645	2022-02-10T03:51:12.303197Z	2022-02-10T03:51:12.303210Z	1.574
Tunku Ismail turut mengarahkan seluruh pentadbiran kerajaan negeri Johor agar dapat mempercepatkan inisiatif memerangi wabak COVID-19 di negeri itu #AWANInews #AWANI745 #HapusCOVID19 https://t.co/WV6n6sWt7t	80877	Positive	27	3644	2022-02-10T03:51:10.360926Z	2022-02-10T03:51:10.360939Z	1.804
Dap em nasik ayang	80876	Neutral	27	3643	2022-02-10T03:51:08.188141Z	2022-02-10T03:51:08.188156Z	2.883
22062021 HEBAHAN UNIT BERGERAK PEJABAT PENERANGAN DAERAH KULIM IOW PKP 3.0 S.O.P, AMALAN NORMA BAHARU,PICK Taman Cengal Taman Meranti Taman Anggerik Taman Jati Taman Bersatu Pekan Kulim #JabatanPenerangan #japenkulim #japenkedah #bantukedahmenang https://t.co/ekTiPh8ihZ	80875	Neutral	27	3642	2022-02-10T03:51:04.927652Z	2022-02-10T03:51:04.927665Z	2.377
@ermanrahimmm Setuju.kalau ikut kan dr dulu lagi.ramai tokoh2 politik dan menteri mewakili johor.patut nya johor ad https://t.co/ddUEvRvuWH	80874	Negative	27	3641	2022-02-10T03:51:02.157347Z	2022-02-10T03:51:02.157359Z	2.488
Assalamualaikum... Maaf.. PKR @KEADILAN anak beranak &amp; @dapmalaysia @anwaribrahim @n_izzah @drwanazizah @501Awani https://t.co/IIiJUMfxPp	80873	Negative	27	3640	2022-02-10T03:50:59.296903Z	2022-02-10T03:50:59.296920Z	1.493
Sabah ni ada kerajaan ka teda ni. SOP masi blum ada, yg mengumum boleh dine in pn mayor DBKK n pembangkang. at leas https://t.co/N2sHyw4m2w	80871	Negative	27	3638	2022-02-10T03:50:54.612389Z	2022-02-10T03:50:54.612403Z	1.481
Adun Perak lompat parti memohon maaf secara terbuka kepada pimpinan Amanah Nasional dan negeri serta kepada rakan-r https://t.co/IDgsVj38MR	80870	Negative	27	3637	2022-02-10T03:50:52.752400Z	2022-02-10T03:50:52.752415Z	1.619
Jikalau Ketua Pembangkang terbukti mampu melaksanakan pelan pemulihan atau menyekat penularan Covid-19, kenapa di Selangor dan Negeri Sembilan negeri yang diperintah PH kes baharu masih lagi berada pada angka yang amat tinggi, .	80869	Negative	27	3636	2022-02-10T03:50:50.753331Z	2022-02-10T03:50:50.753343Z	7.176
@SinarOnline Kamu pengkhiant negara dan rakyat tukar kerajaan kepada yg lebih buruk	80868	Negative	27	3635	2022-02-10T03:50:43.202825Z	2022-02-10T03:50:43.202839Z	1.213
3 Julai 2021 - Majlis penyerahan sumbangan barang-barang keperluan asas kepada bekas-bekas pemimpin Pemuda UMNO Pul https://t.co/aTbLiPV8nL	80867	Positive	27	3634	2022-02-10T03:50:41.546461Z	2022-02-10T03:50:41.546476Z	5.571
@trshfvck Betul Kerajaan Tak Akan Gagal Untuk Selamat lamanya! Wujudnya Kerajaan Melayu,MELAKASampai Sekarang Mas https://t.co/OcRx93eUl4	80866	Negative	27	3633	2022-02-10T03:50:35.585843Z	2022-02-10T03:50:35.585863Z	2.513
Kerajaan kelantan wakpoi tu?	80865	Negative	27	3632	2022-02-10T03:50:32.688899Z	2022-02-10T03:50:32.688914Z	0.909
Tahun ini belum ada dikenakan PPN Sembako dan sekolah Nusantara Bersatu https://t.co/Uvr7kM3j3x	80864	Neutral	27	3631	2022-02-10T03:50:31.312107Z	2022-02-10T03:50:31.312122Z	2.956
@___nikkkkennnn @john_47s Jawapan pada soalan yg awk tanya tu ada pd MB Pahang dan Bekas MB, Pegawai Perhutanan Pahang dr Pengarah yg pernah bertugas 20 tahun lps, Pegawai Pejabat Tanah, UMNO Pahang dan dotx3. Kes ni sama macam Projek Durian Kunyit di Kelantan awalnya di kutuk, tunggu keluar hasil nanti	80863	Negative	27	3630	2022-02-10T03:50:27.971367Z	2022-02-10T03:50:27.971379Z	2.017
@_rezarazali_ @BernamaTV Kita tunggu Darurat habis Ogos ni. #KerajaanGagal akan digantikan dengan Kerajaan Baharu. https://t.co/Id8pImdCsp	80862	Negative	27	3629	2022-02-10T03:50:25.576621Z	2022-02-10T03:50:25.576634Z	2.041
Kau punya PH ni pun sama bebal.	80861	Negative	27	3628	2022-02-10T03:50:22.850906Z	2022-02-10T03:50:22.850920Z	0.801
#RT @NancyShukri: RT @datukhensem: Hajah Bibi MacPherson merupakan antara pelopor wanita di dalam politik Sarawak https://t.co/yhLmfNB5V0	80860	Neutral	27	3627	2022-02-10T03:50:21.515871Z	2022-02-10T03:50:21.515883Z	3.028
Waktu darurat, kerajaan PN gadai aset negara? Lapangan Terbang Subang (LTSAAS) akan dijual kepada tauke? Konsesi s https://t.co/L3Sh0YyOrC	80859	Negative	27	3626	2022-02-10T03:50:17.837596Z	2022-02-10T03:50:17.837609Z	1.356
Dulu Kilang- Lynas dan sekarang ladang Durian Raub.... Itulah tahap politik DAP yg suka mencuri kesempatan dalam k https://t.co/4AKq9Sz3jy	80858	Negative	27	3625	2022-02-10T03:50:16.101975Z	2022-02-10T03:50:16.101989Z	0.998
[POLITIK] Kalau tak ganja, ketum tapi nampak gaya macam gam dunlop - Ayra Dakwa kerajaan belanja RM500 bilion setahun untuk bantu rakyat, netizen minta Datuk Seri Rina Harun lebih peka, berhenti keluar kenyataan bodoh. #AWATNINews https://t.co/Mf75zlPfgU	80857	Negative	27	3624	2022-02-10T03:50:14.635065Z	2022-02-10T03:50:14.635078Z	3.568
Alhamdulillah saya telah mengumumkan Pakej Kita Selangor 2.0, 26 inisiatif Kerajaan Negeri Selangor bernilai RM551. https://t.co/846seyZKGz	80856	Positive	27	3623	2022-02-10T03:50:10.683882Z	2022-02-10T03:50:10.683897Z	1.692
Kerajaan diminta beri asas Selangor ditamatkan PKPD hari ini Masa 6988 - dilaksana PKPD Hari ini - kes 12k+ - PKP https://t.co/oZ0qViJdBo	80855	Neutral	27	3622	2022-02-10T03:50:08.590508Z	2022-02-10T03:50:08.590522Z	5.882
@rashidahredz kat dunia je diorang selamat .. kerajaan berat sebelah.	80854	Negative	27	3621	2022-02-10T03:50:02.328188Z	2022-02-10T03:50:02.328202Z	3.818
#KerajaanBodoh trending yoh. Tak dapat dinafikan. Apalah nasib rakyat malaysia dapat kerajaan macam gini hmmm	80853	Negative	27	3620	2022-02-10T03:49:58.123022Z	2022-02-10T03:49:58.123041Z	3.879
;study tour kerajaan hindu buddha bukan au tapi mirip au let's go and selamat berimajinasi! https://t.co/ZQXPLsLSEG	80852	Positive	27	3619	2022-02-10T03:49:53.857655Z	2022-02-10T03:49:53.857667Z	6.485
@abdulhadiawang Membazir character utk tweet je. Tp isi kosong. Tinggal kan dunia politik sesungguhnya anda tidak kompeten.	80851	Negative	27	3618	2022-02-10T03:49:47.003405Z	2022-02-10T03:49:47.003420Z	1.514
Cakap terpaling A, buat hampeh. Org politaik pembangkang ke kerajaan ke. Same for me. anwar ke lebai ke najib ke di https://t.co/ETg2VmVpcn	80850	Negative	27	3617	2022-02-10T03:49:45.111829Z	2022-02-10T03:49:45.111842Z	1.906
Pimpinan Parti GPS telah diberi perkenan untuk menghadap Tuanku Agong secara maya pada Isnin hadapan 14 Jun jam 11 https://t.co/08NK0Hw0ht	80848	Neutral	27	3615	2022-02-10T03:49:40.427788Z	2022-02-10T03:49:40.427801Z	4.325
Buat mereka yg hilang pekerjaan &amp; kekurangan pendapatan akibat dari pelaksanaan PKP, Kerajaan Negeri Selangor menyediakan modal awalan berjumlah RM80 juta melalui HIJRAH untuk membantu 8,000 usahawan. Seluruh warga Selangor boleh memohon di https://t.co/O1iKErrZD4 #KitaSelangor https://t.co/8b0RC5I1ow	80847	Positive	27	3614	2022-02-10T03:49:35.708626Z	2022-02-10T03:49:35.708642Z	3.401
Patutlah sampai sekarang banyak kawasan di Kelantan tiada air bersih. Parti yang memerintah tiada 'sense of urgency'. Sekarang sudah jadi kerajaan pusat, perangai tetap sama.	80846	Negative	27	3613	2022-02-10T03:49:31.892624Z	2022-02-10T03:49:31.892638Z	1.625
NAJIB or SABRI or WHO THE PAHANG UMNO MP GAVE ANWAR SD 2B PM? Shahidan tidak menyatakan siapa MP yg dimaksudkan itu https://t.co/lI1jSt8YU6	80845	Negative	27	3612	2022-02-10T03:49:29.788037Z	2022-02-10T03:49:29.788050Z	1.938
Huhh banyak jugak aku mencarut. Tapi tulaaaa. Kau dengan baju BN kau tu pergi masuk parit sana. Politik macam hanj https://t.co/a1cfvR2QHQ	80844	Negative	27	3611	2022-02-10T03:49:27.458750Z	2022-02-10T03:49:27.458762Z	1.216
Sore Tweps.. Ada good news nih.. Dengan diperpanjangnya PPKM Darurat COVID-19 sampai pekan depan tanggal 25 Juli 2021, kita harus terus semangat yaks, saling bahu-membahu bersatu melawan COVID-19. Apalagi kalau ada bantuan.. Yuk pasang senyum #PPKMDaruratDemiSelamat https://t.co/7uBtieKTT5	80843	Positive	27	3610	2022-02-10T03:49:25.836606Z	2022-02-10T03:49:25.836622Z	8.355
@ziwasi @syahredzan Kuala dan jugak padang rengas memang kuat UMNO. PRU 15 harap tumbangla!	80842	Negative	27	3609	2022-02-10T03:49:17.101100Z	2022-02-10T03:49:17.101112Z	1.916
DAP tolong jangan jadi UMNO https://t.co/Mkix1QG1Oh	80841	Negative	27	3608	2022-02-10T03:49:14.783230Z	2022-02-10T03:49:14.783243Z	0.942
hanya royals di johor je yg wonder kenapa bantuan kpd rakyat tak melalui kerajaan negeri, dan keep questioning dia https://t.co/sx7MmIkpRe	80840	Negative	27	3607	2022-02-10T03:49:13.472638Z	2022-02-10T03:49:13.472651Z	2.081
DAWD ni antara anak muda UMNO yang berkaliber, berpendidikan tinggi, berkepimpinan. Tapi dah berapa kali dia masuk https://t.co/TciZwXCFOL	80839	Negative	27	3606	2022-02-10T03:49:11.011176Z	2022-02-10T03:49:11.011189Z	1.196
LAMBERT LAGI NAK CEMBURU DENGAN KERAJAAN GAGAL	80838	Negative	27	3605	2022-02-10T03:49:09.449808Z	2022-02-10T03:49:09.449821Z	2.343
Masalah kewangan - skandal forex Masalah politik -perlucutan DSAI Serangan Matawang - George Soros / Al Gore bagi https://t.co/RNMIjziJ89	80837	Negative	27	3604	2022-02-10T03:49:06.735897Z	2022-02-10T03:49:06.735909Z	1.642
Waspada gerakan politik pegawai KPK gagal TWK. TWK KPK Konstitusional #ASNdiKPKwajibTWK https://t.co/uZ7aXEqB83	80836	Negative	27	3603	2022-02-10T03:49:04.722266Z	2022-02-10T03:49:04.722282Z	1.644
@mkini_bm Tutup kilang pelabur akan ugut untuk lari ke negara lain..mana berani kerajaan selangor dgn taikun	80835	Negative	27	3602	2022-02-10T03:49:02.681937Z	2022-02-10T03:49:02.681950Z	1.977
Mmg takla org nak undi umno kalau prangai taik mcm ni	80834	Negative	27	3601	2022-02-10T03:49:00.328291Z	2022-02-10T03:49:00.328304Z	1.068
Tumpuan #AWANIBorneo malam ini: Gerakkan NGO beli tempatan dan latih ketua adat, cadangan DAP Sabah Naik bot a https://t.co/x7csbi0dRQ	80833	Positive	27	3600	2022-02-10T03:48:58.894160Z	2022-02-10T03:48:58.894168Z	4.314
UMNO + PKR = Kerajaan PPBM, Amanah, DAP, PAS boleh pergi jahanam sahaja. Zahid dgn Bang Non kena buat sesuatu sebelum dimajal	80832	Negative	27	3599	2022-02-10T03:48:54.226800Z	2022-02-10T03:48:54.226813Z	1.487
DAP Raub tidak profesional https://t.co/Bi1KRE8dN4 https://t.co/jOaAobUece	80831	Negative	27	3598	2022-02-10T03:48:52.384143Z	2022-02-10T03:48:52.384156Z	1.697
Kenyataan Media YB Menteri Kerajaan Tempatan dan Perumahan dan Menteri Kewangan II Negeri Sabah, 11 Julai 2021 A. Laporan Harian Kes Jangkitan COVID-19 B. Faktor Mempengaruhi Peningkatan Kes Positif COVID-19 Negeri Sabah Hari ini C. Pelaksanaan PKPD Baru D. Pelanjutan PKPD https://t.co/I22Z1KhHHb	80830	Neutral	27	3597	2022-02-10T03:48:50.277683Z	2022-02-10T03:48:50.277701Z	10.157
@pentolaktambak haha... nasib orang Penang... undi DAP dapatlah YB2 Shallow macam ni. dia rasa laut tu boleh dipagar. satu kau tambak, kawasan yang tak muddy akan jadi muddy... bodoh bingai yg amat.	80829	Negative	27	3596	2022-02-10T03:48:39.721894Z	2022-02-10T03:48:39.721913Z	2.249
alangkah kelakarnya apabila seorang EXCO kerajaan Pahang menuduh kami sengaja mensensasikan kisah seorang tua berjalan kaki ke Klinik Kesihatan Kuala Wau semalam..	80828	Negative	27	3595	2022-02-10T03:48:37.109777Z	2022-02-10T03:48:37.109789Z	1.999
@staronline Kerajaan Bukan Pilihan Rakyat Yang DiBentuk Diantara Pengkhianat PH &amp; Party2 Yang Pengkhianat ini Perna https://t.co/xeHPRBL3PF	80825	Negative	27	3592	2022-02-10T03:48:24.472863Z	2022-02-10T03:48:24.472876Z	1.996
TQ Ain Nur Aishah sudi order mix creampuff montok &amp; japanese creampuff original. PKP ini selfpickup saja. Order 3 https://t.co/1bn7cBnA4L	80824	Positive	27	3591	2022-02-10T03:48:22.095504Z	2022-02-10T03:48:22.095519Z	2.062
Ini beza penyokong PAS dan parti2 lain. Penyokong pembangkang akan bantai their leaders if they did wrong. Salah is salah. UMNO dulu macam itu tapi skrg penyokong dia mulai belajar after GE14. PAS kekal bodoh. One lie leads to another lie. Jilatlah sampai ke syurga. https://t.co/9dR4vhCIxV	80823	Negative	27	3590	2022-02-10T03:48:19.677622Z	2022-02-10T03:48:19.677635Z	0.934
Sya bkn mau promosi parti MUDA ,tapi apa yg berlaku ,mereka adalah orang pertama Yang Tiba memberi bantuan terhadap https://t.co/axl4EvW9tS	80822	Positive	27	3589	2022-02-10T03:48:18.320998Z	2022-02-10T03:48:18.321010Z	4.929
Sibuk nak politik kn semua benda. Ehh tahi lah manusia mcm ni. Tak takut ke pegang amanah jadi pemimpin tp tak jala https://t.co/7vuQvDGHvZ	80821	Negative	27	3588	2022-02-10T03:48:12.995410Z	2022-02-10T03:48:12.995424Z	1.427
PKP lagi ke tak??? Lembab la kerajaan ni Ingat orang lain xde rancangan ke untuk masa depan	80820	Negative	27	3587	2022-02-10T03:48:11.201866Z	2022-02-10T03:48:11.201880Z	0.872
tak payah lah korang pun tah bawa balik bangsa korang dari Negara Cina pastu buat diorang macam bangla kat sini dap https://t.co/clJtyOopmq	80819	Negative	27	3586	2022-02-10T03:48:09.942699Z	2022-02-10T03:48:09.942716Z	1.329
Berapa kali nak disebut kerajaan negeri tak ada kuasa untuk tutup kilang. Sampai beliau pun dah merayu	80818	Negative	27	3585	2022-02-10T03:48:08.240099Z	2022-02-10T03:48:08.240111Z	1.185
Wrong move la Amanah. Mobilisasi tu perlu, tapi bukan untuk politik, tapi untuk jaga kebajikkan. Ingat, bukan setiap masa kita bijak tapi jangan jadi bodoh ala MP Ampang yang macam takde kuasa nak betulkan masalah ni atau MP Bachok yang kata jangan kibar, cuma berdoa sahaja.	80817	Negative	27	3584	2022-02-10T03:48:06.676002Z	2022-02-10T03:48:06.676016Z	2.416
@mkini_bm Parti paling bodo dalam Malaysia, PAS.	80816	Negative	27	3583	2022-02-10T03:48:03.877983Z	2022-02-10T03:48:03.877997Z	1.454
Antara organisasi yang menandatangani petisyen tersebut adalah Persatuan Pengguna Pulau Pinang (CAP); Aliran; Parti Sosialis Malaysia; Liga Rakyat Demokratik, G25 Malaysia dan Jaringan Rakyat Tertindas. #sinarharian https://t.co/zG9JMxFCZ5	80814	Positive	27	3581	2022-02-10T03:47:51.906133Z	2022-02-10T03:47:51.906147Z	5.406
Hahaha yg 3 ekor dalam kerajaan tu pon tak nampak mcm nak bawak pemerintah islam la nyah. Ko rasa kalau pas jadi kerajaan pusat mmg akan bawa pemerintahan islam ke? Baru tanya pasal hudud hadi mereng kau dh kata bisikan syaitan	80813	Negative	27	3580	2022-02-10T03:47:46.127498Z	2022-02-10T03:47:46.127512Z	3.192
Punyalah ignorance aku ngan situasi politik negara sekarang smpai boss aku sendiri bgtau kat aku Tun M nak naik for https://t.co/9N8MPFRe6S	80812	Negative	27	3579	2022-02-10T03:47:42.549142Z	2022-02-10T03:47:42.549158Z	1.8
Versi menaikkan bendera putih bg golongan parti politik yg terdesak, mereka bukan nak bantu sgt rakyat pun, mereka lebih kpd memenuhi agenda terdesak politik shj. Walhal versi menaikkan bendera putih oleh netizen tujuannya utk membantu rakyat. https://t.co/DaIlxIiqru	80811	Negative	27	3578	2022-02-10T03:47:40.369718Z	2022-02-10T03:47:40.369731Z	1.518
Apa la salah rakyat Malaysia dapat kerajaan banggang macam ni.	80810	Negative	27	3577	2022-02-10T03:47:38.474473Z	2022-02-10T03:47:38.474489Z	1.428
Yang namanya pelaku pelanggaran undang-undang sudah seharusnya mendapat hukuman Bersatu Kita Teguh https://t.co/LYhsRssas5	80809	Negative	27	3576	2022-02-10T03:47:36.662473Z	2022-02-10T03:47:36.662487Z	3.956
selangor need more ppv i said what i said dah la population banyak gila babi lepastu marah kerajaan negeri sebab la https://t.co/iZlm6GwOYo	80808	Negative	27	3575	2022-02-10T03:47:32.334360Z	2022-02-10T03:47:32.334375Z	1.851
Kini360: Ujian Covid-19 dua kali seminggu untuk kilang di kawasan PKPD Selangor https://t.co/TLTwNL5tn5 #PH https://t.co/G76GupRFZm	80807	Positive	27	3574	2022-02-10T03:47:30.099655Z	2022-02-10T03:47:30.099669Z	4.656
Harap bila next PRU, parlimen dah dissolve, depa pakat takda kuasa dah, normalize maki depa baling telur baling kasut dekat ahli politik sampah yang cuba bertanding lagi sebab nak kekal berkuasa. Takyah salam cium tangan dah.	80806	Negative	27	3573	2022-02-10T03:47:25.078061Z	2022-02-10T03:47:25.078075Z	2.789
