News,Label
"Kementerian Kesihatan Malaysia (KKM) memperjelaskan laporan mengenai penangguhan pemberian pek percuma ubat-ubat baru yang berkos tinggi oleh kementerian kepada pesakit yang memerlukannya, sepertimana yang tular di media sosial. Kementerian Kesihatan Malaysia (KKM) mengambil maklum berkenaan artikel yang dikeluarkan oleh portal berita online Malay Mail dan Free Malaysia Today (FMT) berkenaan penangguhan pemberian pek percuma ubat-ubat baru yang berkos tinggi kepada pesakit melalui  (PASc). Untuk makluman, PASc adalah skim yang ditawarkan oleh syarikat farmaseutikal kepada KKM untuk menambahbaik akses ubat kepada pesakit terutamanya bagi ubatan yang mahal. Satu garis panduan iaitu Garis Panduan Permohonan Melaksanakan Patient Access Scheme (PASc) di KKM telah disediakan pada 1 Jun 2018, di mana ianya bertujuan untuk menerangkan proses permohonan, penilaian dan kelulusan PASc di fasiliti KKM. Garis panduan ini bertujuan untuk menyeragamkan proses permohonan melaksanakan PASc agar ianya telus dan memastikan kertas cadangan PASc oleh syarikat farmaseutikal memenuhi syarat-syarat yang telah ditetapkan. Salah satu skim PASc yang ditawarkan oleh pihak syarikat farmaseutikal melibatkan pemberian pek percuma/ yang mengikat dengan pembelian ubat oleh fasiliti kerajaan. Pemberian pek percuma ini dikhuatiri melanggar etika dan menimbulkan isu integriti memandangkan pemberian pek percuma ini tidak dinyatakan secara terperinci dalam rekod pembelian antara pihak syarikat farmaseutikal dan fasiliti KKM. Perkara ini perlu diteliti bersama dengan pihak berwajib. Oleh itu, proses permohonan PASc yang melibatkan pek percuma/ ditangguhkan buat sementara waktu sehingga  mendapat ulasan daripada Jabatan Audit Negara. Untuk makluman, perkara ini juga telah dijelaskan kepada pihak-pihak berkepentingan ( ). KKM ingin menegaskan bahawa skim-skim lain dan sedia ada yang sedang dilaksanakan adalah diteruskan seperti biasa di fasiliti kesihatan kerajaan. Pihak KKM juga tiada halangan bagi sebarang pemberian pek percuma ( ) kepada pesakit dengan syarat-syarat  ) yang tidak mengikat pembelian oleh KKM. KKM sentiasa komited di dalam memastikan pesakit mendapat akses kepada ubat-ubatan dan dijalankan secara telus demi kesejahteraan rakyat Malaysia.   ",Real
"5,000 Orang Warganegara Myanmar Dan Rohingya Ditahan Semasa OPS MEGA 3.0? Tular di media sosial dakwaan bahawa 5,000 orang warganegara Myanmar dan Rohingya telah ditahan semasa OPS MEGA 3.0.",Fake
"Dakwaan bahawa jumlah 5,000 orang warganegara Myanmar dan Rohingya yang ditahan semasa OPS MEGA 3.0 adalah TIDAK BENAR. OPS MEGA 3.0 bermula pada 1 Julai 2018 hingga 12 Julai 2018, Pendatang Asing Tanpa Izin (PATI) daripada pelbagai warganegara yang ditahan berjumlah 2,174 orang. Sehubungan itu, orang ramai diminta agar tidak mempercayai sumber yang TIDAK BENAR ini. ",Real
PATI Ditahan Dalam Operasi Penguatkuasaan JIM? Tular di media sosial satu gambar yang mendakwa bahawa Pendatang Asing Tanpa Izin (PATI) ditahan berkaitan dengan operasi penguatkuasaan Jabatan Imigresen Malaysia (JIM).,Fake
"Dakwaan bahawa gambar yang tular mengenai Pendatang Asing Tanpa Izin (PATI) yang ditahan berkaitan dengan operasi penguatkuasaan Jabatan Imigresen Malaysia (JIM) adalah TIDAK BENAR. Sehubungan itu, orang ramai diminta agar tidak mempercayai sumber yang TIDAK BENAR ini. ",Real
Tiada Tindakan KKM Berhubung Prosedur Suntikan Pemutihan Kulit Tanpa Pentauliahan?,Fake
"Kementerian Kesihatan Malaysia (KKM) memperjelaskan laporan bahawa pelbagai penawaran produk tanpa pentauliahan seperti prosedur pemutihan kulit melalui suntikan yang berleluasa kini adalah kerana tiada tindakan dari pihak kementerian, sepertimana yang tular di media sosial. Menurut Menteri Kesihatan, Dr Dzulkefly Ahmad, Kementerian Kesihatan sedang meningkatkan penguatkuasaan terhadap perkhidmatan terapi estetik dan kosmetik bagi menangani penawaran khidmat kecantikan yang melanggar undang-undang. Mengulas laporan mengenai seorang wartawan yang tersalah suntik lima kali ketika cuba mendapatkan suntikan pemutihan di ibu negara, Dzulkefly berkata, mana-mana pusat yang menawarkan perkhidmatan pengamal perubatan tidak bertauliah akan diambil tindakan di bawah Akta Kemudahan dan Perkhidmatan Jagaan Kesihatan Swasta 1998 [Akta 586]. “Setiap kali aduan dibuat, kami ambil perhatian dan terus berikan kepada pihak yang bertanggungjawab untuk tindakan susulan. Anda bertanggungjawab untuk ambil tahu ke mana anda pergi. Jangan bila sudah cacat atau berlaku apa-apa kemudaratan, baru mahu salahkan pihak lain.” Dr Dzulkefly turut menambah, tiada keperluan buat masa ini untuk meminda mana-mana akta atau peruntukan kerana ia sememangnya sudah lengkap bagi mengekang ‘pakar kecantikan palsu’, dan apa yang penting kini adalah tindakan penguatkuasaan dan pemantauan. ",Real
Waspada Keracunan Gas Ammonia Di Shah Alam,Fake
"Orang ramai dinasihatkan agar berwaspada dengan keracunan gas ammonia berikutan kebocoran tangki gas ammonia yang berlaku di kilang Everest Ice, Shah Alam. Jabatan Kesihatan Negeri Selangor  merujuk kepada satu kejadian kebocoran gas ammonia yang telah dilaporkan media sosial oleh Jabatan Bomba dan Penyelamat, Shah Alam Selangor pada 13 Ogos 2018. Kejadian dilaporkan telah berlaku di Kilang Everest Ice, bertempat di Kampung Jawa Shah Alam pada 5.20 pagi bertarikh 13 Ogos 2018. Punca kemalangan masih lagi dalam siasatan. Setelah menerima makluman mengenai kejadian tersebut, beberapa pasukan perubatan dari empat (4) hospital di Selangor telah digerakkan dengan segera ke lapangan untuk memberikan perkhidmatan perubatan kecemasan. Jumlah pekerja kilang yang terdedah dan berjaya dikenalpasti adalah seramai 27 orang termasuk dua (2) kematian, dan kesemua mangsa telah diberikan rawatan awal oleh pasukan perubatan di lapangan. Seramai 10 orang telah diintubasi, 9 orang diletakkan dibawah pemantauan di hospital dan 6 orang dibenarkan pulang dan telah diberikan pendidikan kesihatan mengenai tanda-tanda keracunan gas ammonia. Kesemua fasiliti Kesihatan di Negeri Selangor telah dimaklumkan mengenai kejadian ini agar membuat pemantauan serta melaporkan kepada Bilik Gerakan di Crisis Perparedness and Response Centre (CPRC) Jabatan Kesihatan Negeri Selangor sekiranya terdapat pesakit yang datang dengan tanda-tanda keracunan gas ammonia. Kesan keracunan gas ammonia boleh dibahagikan kepada 3 tahap yang berbeza iaitu mild, moderate dan severe. Tanda-tanda keracunan adalah seperti sakit kepala, batuk, kegatalan pada mata, hidung dan drooling of saliva. Ia juga menyebabkan masalah pernafasan disebabkan oleh saluran pernafasan mengecut (bronchospasm) dan edema di paru-paru. Keadaan ini boleh menyebabkan kematian. Orang awam yang mengalami tanda dan gejala keracunan gas ammonia, dinasihatkan untuk segera pergi ke klinik atau fasiliti kesihatan terdekat untuk mendapatkan rawatan. ",Real
Permohonan Lesen Sampan Untuk Nelayan Kini Dibekukan Tanpa Sebab?,Fake
"Jabatan Perikanan memperjelaskan dakwaan bahawa permohonan nelayan di seluruh negara bagi mendapatkan lesen sampan kini dibekukan tanpa sebab-sebab yang munasabah, sepertimana yang hangat diperkatakan. Menurut Ketua Pengarah Jabatan Perikanan, Datuk Mohd Munir Nawi, kira-kira 5,000 permohonan nelayan di seluruh negara bagi mendapatkan lesen sampan dibekukan kerana sumber perikanan perairan negara semakin menurun berikutan beberapa faktor termasuk perubahan cuaca dan pembangunan yang tidak terkawal. Menurutnya, pembekuan lesen itu meliputi kawasan Zon A, Zon B dan Zon C kecuali Zon C2 iaitu laut dalam bagi memastikan setiap permohonan lesen baharu diberikan kepada mereka yang benar-benar layak. Walaubagaimanapun, katanya, pembekuan itu tidak bermakna permohonan itu ditolak ataupun dibatalkan namun akan dipertimbangkan seadil serta sewajarnya mengikut dasar Jabatan Perikanan berdasarkan jumlah sumber perikanan negara. “Kita hadkan pengeluarannya kerana sumber kita menurun, sebab itu kita membekukan pengeluaran lesen  di zon itu kecuali Zon C2 iaitu laut dalam.” ",Real
Waspada Dokumen Palsu Digunakan Penjenayah,Fake
"Orang ramai adalah dinasihatkan supaya berhati-hati dengan modus operandi penjenayah yang menggunakan dokumen palsu. Menurut Polis Diraja Malaysia dalam satu kenyataan: JANGAN MUDAH TERPEDAYA: WASPADA DOKUMEN PALSU DIGUNAKAN PENJENAYAH 1. Catit siapa yang menghubungi anda (beserta tarikh dan masa) 
2. Tidak memberikan maklumat perbankan kepada orang lain 
3. Tidak memindahkan wang ke akaun pihak ketiga ",Real
Menteri Pertahanan Akan Berbincang Mengenai Lambang TUDM Yang Menyamai Logo Parti Politik? Tular di media sosial kononnya Menteri Pertahanan Malaysia akan mengadakan perbincangan mengenai lambang TUDM yang didakwa menyamai logo sebuah parti politik.,Fake
"Menteri Pertahanan, Mohamad Sabu menafikan penyebaran paparan skrin berhubung isu lambang Tentera Udara Diraja Malaysia (TUDM) didakwa menyamai logo sebuah parti politik. Mohamad melalui akaun Twitternya hari ini menegaskan penyebaran maklumat itu palsu. “Palsu. Tidak benar sama sekali.” Pada gambar tersebut, terdapat kenyataan yang ditulis pada 15 Ogos 2018 yang menggunakan nama akaun seperti miliknya. ",Real
Tol Percuma Di Lebuhraya MEX Sempena Hari Kemerdekaan 2018?,Fake
"Maju Expressway Sdn Bhd (MESB) memperjelaskan laporan bahawa pihaknya memberikan laluan percuma sempena Hari Kemerdekaan di Lebuhraya MEX bagi semua kelas kenderaan pada 31 Ogos ini, sepertimana yang hangat diperkatakan. MAJU Expressway Sdn Bhd, pengendali Lebuhraya Maju Expressway (MEX) menawarkan tol percuma bagi semua kelas pengguna lebuh raya itu untuk semua kelas kenderaan bermula jam 12 tengah malam 30 Ogos sehingga jam 11.59 malam pada 31 Ogos ini sempena sambutan Hari Kebangsaan. Maju Expressway berkata, laluan tol percuma itu bertujuan menyemarakkan lagi sambutan Hari Kebangsaan tahun ini. “Laluan tol percuma ini dijangka memberi manfaat kepada lebih 110,000 warga kota yang ingin menyaksikan sambutan Hari Kebangsaan di di Kuala Lumpur dan Putrajaya.” ",Real
"Ikan Tilapia Tidak Selamat Untuk Dimakan? Tular di media sosial dakwaan sebuah video klip mengenai “tiga (3) sebab kenapa anda perlu henti memakan ikan tilapia” yang akan meningkatkan risiko keradangan, mengandungi bahan pencemar karsinogenik penyebab kanser dan terdedah kepada antibiotik dan racun perosak.",Fake
"Menurut kenyataan rasmi Jabatan Perikanan Malaysia (DOF) : Untuk makluman, DOF telah melaksanakan pemantauan di peringkat ladang di bawah  ARMP (SPS Aquacluture), dan mendapati TIADA penggunaan makanan ikan yang dicampur dengan hormon dan agen penggalak tumbesaran diamalkan dalam industri ternakan ikan di Malaysia. Sehingga kini, sebanyak 1,059 ladang ternakan di seluruh Malaysia telah dipantau bagi memastikan ikan dan hasilan ikan bebas daripada kesan pencemaran dan selamat untuk dimakan. Walau bagaimanapun, di luar negara, penggunaan protein tumbuhan seperti soya dan jagung yang diubahsuai secara genetik ataupun GM ( ) untuk menggantikan sumber protein fishmeal telah mendapat kelulusan pihak berkuasa Norway dan Kesatuan Eropah sejak 20 tahun lalu. Tiada laporan secara spesifik berkaitan kesan negatif kepada manusia yang memakan ikan tilapia yang diberi pellet yang mengandungi GM soya/jagung oleh FAO, WHO, FAO, CODEX, USFDA. Untuk makluman, ternakan lembu juga diberi makanan berasal daripada GM jagung. Emping jagung komersial yang dimakan oleh ribuan manusia setiap hari juga dibuat menggunakan GM jagung. Tiada kajian spesifik dan laporan khusus dari organisasi yang bertanggungjawab terhadap kesihatan awam seperti WHO, FAO, CODEX, USFDA, dan EU mengenai dakwaan ikan tilapia akan meningkatkan risiko keradangan serta hubungkait antara memakan tilapia dengan penyakit-penyakit seperti yang dinyatakan. Penggunaan antibiotik dan pestisid adalah dilarang dalam industri ternakan akuakultur di Malaysia yang mana di bawah Peraturan Perikanan Akuakultur (Darat) 2017 (WP Kuala Lumpur dan WP Labuan) menyatakan bahawa penggunaan bahan residu terlarang seperti antibiotik, hormon dan agen penggalak adalah tidak dibenarkan. Penternak ikan tilapia di negara ini mengamalkan kaedah ternakan yang baik selaras dengan garis panduan Amalan Akuakultur Baik (GAqP) yang dikeluarkan oleh DOF. Penternak tempatan menggunakan sepenuhnya makanan pellet ikan dan sebahagian besarnya mengamalkan kaedah ternakan di perairan yang baik seperti di Sungai Pahang, Tasik Banding, dan Sungai Como. ",Real
Pemandu Kenderaan Boleh Memandu Melebih Had Laju Sebelum Penguatkuasaan AES 1 September 2018?,Fake
"Kementerian Pengangkutan memperjelaskan dakwaan bahawa pengguna jalan raya boleh memandu melebihi had laju sebelum penguatkuasaan AES bermula 1 September ini, sepertimana yang hangat diperkatakan. Menteri Pengangkutan, Anthony Loke Siew Fook menjelaskan  pengguna jalan raya yang beranggapan boleh memandu melebihi had laju sebelum penguatkuasaan AES bermula 1 September ini adalah mereka yang berfikiran tidak matang, kerana penguatkuasaan had laju juga adalah di bawah bidang kuasa pihak polis. “ Dua minggu boleh memandu laju? Ini pemikiran tidak matang kerana penguatkuasaan bukan sahaja pada JPJ tetapi juga polis trafik.” Beliau juga memaklumkan, tindakan telah diambil supaya pihak polis dapat mempertingkatkan lagi penguatkuasaan sepanjang tempoh berkenaan. “Saya sudah arahkan Ketua Pengarah JPJ mingggu lalu untuk memaklumkan polis bagi mempertingkatkan penguatkuasaan sepanjang tempoh terbabit.” ",Real
PDRM Abai Pengunaan Bahasa Melayu?,Fake
"Ketua Polis Negara, Tan Sri Mohamad Fuzi Harun, memperjelaskan dakwaan bahawa Polis Diraja Malaysia (PDRM) mengabaikan pengunaan bahasa Melayu sepertimana yang hangat diperkatakan. Menurut Ketua Polis Negara, Tan Sri Mohamad Fuzi Harun, PDRM tetap mengekalkan penggunaan bahasa Melayu dalam setiap urusan rasmi pasukan itu meskipun kini pegawai dan anggota ditekankan untuk menguasai bahasa Inggeris. Penambahbaikan yang dilakukan pasukan keselamatan itu juga tidak akan sesekali mengabaikan penggunaan bahasa Melayu sebagai bahasa rasmi negara. Katanya lagi, usaha untuk meningkatkan penguasaan bahasa Inggeris dalam kalangan pegawai dan anggota itu perlu dilaksanakan seiring dengan usaha untuk meningkatkan tahap profesionalisme dan imej PDRM. “Seperti mana kita sedia maklum pegawai-pegawai PDRM banyak mengikuti kursus di luar negara dan apabila berada di luar negara mereka banyak gunakan bahasa Inggeris. Jadi, adalah wajar untuk kita (PDRM) memberi penekanan kepada pegawai dan anggota untuk menguasai bahasa utama dunia itu. Bagaimanapun, ingin saya tegaskan di sini bahawa segala urusan rasmi dan surat-menyurat PDRM masih dalam bahasa Melayu.” ",Real
LHDN Menghantar E-Mel Makluman Berkenaan Lebihan Cukai Dibayar?,Fake
"Orang ramai dinasihatkan agar berhati-hati dengan e-mel palsu yang kononnya daripada Ketua Pegawai Eksekutif dan Anggota Lembaga Hasil Dalam Negeri Malaysia (LHDNM) yang cuba meyakinkan orang ramai bahawa mereka mempunyai amaun cukai terlebih bayar yang perlu dipulangkan oleh LHDNM. E-mel palsu tersebut turut memaparkan logo-logo rasmi perbankan serta memberikan arahan kepada penerima e- mel agar mendedahkan butiran akaun bank mereka bagi membolehkan transaksi bayaran balik lebihan cukai dibuat oleh LHDNM. Pihak LHDNM tidak pernah menghantar e-mel sedemikian untuk meminta pembayar cukai mendedahkan nombor akaun bank mereka. Ini kerana maklumat akaun bank tersebut akan diperolehi melalui perisytiharan oleh pembayar cukai ketika mereka mengisi Borang Nyata Cukai Pendapatan pada setiap tahun. Sebelum arahan yang diterima melalui e-mel tersebut dituruti, orang ramai adalah dinasihatkan agar membuat semakan terlebih dahulu ketulenan e-mel berkenaan. Semakan mudah boleh dibuat melalui domain e-mel yang digunakan oleh pengirim e-mel 
yang tertera pada e-mel tersebut. Setiap e-mel rasmi daripada LHDNM akan menggunakan domain e-mel @hasil.gov.my. Orang ramai dilarang untuk mematuhi arahan dalam e-mel yang mengguna pakai domain selain daripada domain rasmi 
LHDNM. ",Real
Penganjur PDIT Cuai Sehingga Menyebabkan Peserta Yang Lemas?,Fake
"Menteri Besar Negeri Sembilan, Aminuddin Harun memperjelaskan dakwaan pihak penganjur bagi Port Dickson International Challenge (PDIT) cuai sehingga menyebabkan peserta yang lemas sepertimana yang hangat diperkatakan. Menurut Menteri Besar Negeri Sembilan, Aminuddin Harun, tahap keselamatan bagi Port Dickson International Challenge (PDIT) Triathlon ke-17 ini adalah terbaik dan mengikut seperti mana yang ditetapkan. Tahap keselamatan kejohanan ini berada dalam keadaan terbaik termasuk penyediaan pasukan keselamatan secara berganda. “Semua aspek keselamatan yang ditetapkan telah pun dipatuhi penganjur, lagi pun ini adalah tahun ke-17 bukannya baru dibuat, acara yang telah lama dilaksanakan. Saya difahamkan ahli keluarga berpuas hati dengan aspek keselamatan, apa yang berlaku itu disebabkan kemalangan bukan disebabkan kecuaian manusia atau penganjur.” ",Real
Kopi Dicampur Bahan Peluntur Bukti Keberkesanannya Sebagai Anti Racun Dan Penyakit?,Fake
"Kementerian Kesihatan Malaysia (KKM) memperjelaskan dakwaan bahawa terdapat kopi pracampur anti racun dan boleh mengubati pelbagai penyakit, dengan bahan peluntur dicampur ke dalam kopi pracampur sebelum diminum sebagai bukti keberkesanan produk kopi tersebut, sepertimana yang hangat diperkatakan. Kementerian Kesihatan Malaysia (KKM) merujuk kepada isu yang tular dalam media sosial berhubung kopi pracampur Green 35 yang didakwa anti racun dan boleh mengubati pelbagai penyakit, yang mana ini kononnya dibuktikan melalui demonstrasi dengan mencampurkan bahan peluntur ke dalam kopi pracampur sebelum diminum sebagai bukti keberkesanan produk kopi tersebut. Walau bagaimanapun, terdapat juga  yang mengatakan individu yang meminum kopi pracampur Green 35  semasa sesi demontrasi sebegini telah mengalami sesak nafas dan dikejarkan ke hospital selepas beberapa jam meminum kopi berkenaan yang dicampur cecair peluntur. KKM memandang serius isu ini dan melarang pengusaha makanan  dan mana-mana orang lain membuat pemasaran dengan menggunakan bahan yang merbahaya seperti bahan peluntur, racun dan seumpamanya dalam demonstrasi produk makanan. Mereka yang didapati mengiklankan produk makanan bagi tujuan jualan untuk memperdaya pembeli boleh dikenakan tindakan di bawah Seksyen 17, Akta Makanan 1983. KKM juga mendapati maklumat pengilang yang dinyatakan pada label produk tersebut adalah palsu di samping tidak mematuhi keperluan pelabelan di bawah Akta Makanan 1983 dan Peraturan-Peraturan Makanan 1985 serta menyalahgunakan logo sistem jaminan keselamatan makanan yang dikeluarkan oleh Bahagian Keselamatan dan Kualiti Makanan, KKM sebagaimana yang diperuntukkan di bawah Seksyen 16, Akta Makanan 1983. Tindakan penguatkuasaan sedang diambil ke atas pihak terbabit. KKM sentiasa peka dan prihatin terhadap perkara-perkara yang boleh mengancam kesihatan pengguna. Pengguna dinasihatkan tidak meminum apa-apa bahan yang boleh memudaratkan kesihatan. Sekiranya pengguna mempunyai sebarang kemusykilan berhubung sebarang isu keselamatan makanan, pengguna boleh hubungi Pejabat Kesihatan Daerah atau Jabatan Kesihatan Negeri terdekat, atau hubungi KKM melalui laman sesawang http://moh.spab.gov.my atau   Bahagian Keselamatan dan Kualiti Makanan (BKKM) www.facebook.com/bkkmhq.   ",Real
