"Program Name","Program Group","Program Description","Program Website URL","Date Started","Date Ended","Program Location","Contact Email","Startup Name","Startup Oneliner","Startup Description","Year Founded","Origin Country","Startup Website URL","Industry 1","Industry 2","Industry 3","Industry 4","Industry 5"
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Akiddo,-,"EasyMom is a platform which consist of Online community + Ecommerce site catered to mommies’ needs at any stage of their motherhood. By joining our EasyMom Online community, mommies stay connected and support each other. They can discuss and share info / uncensored reviews / feedback on baby, maternity and Household products / services. EasyMom Ecommerce promise on ""Mommies Features"" hassle free Online shopping experience: ""Mommies buy, EasyMom will take care of the rest for you until the parcel arrived at your doorstep safely.",-,Malaysia,http://akiddo.com.my/,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,AntBuddy,-,"AntBuddy provides a complete cloud-based internal communication and collaboration solution for businesses.",-,"Viet Nam",https://antbuddy.com/,"Consulting & Services","Information & Communication ",-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"Anything Scientific",-,"Marketplace Platform for Laboratory Supply",-,Malaysia,-,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Azzamtrade,-,"Azzamtrade.co is a moslem wholesale marketplace that connects Indonesian Muslim suppliers product to international vendors all around the world.",-,Indonesia,http://azzamtrade.co,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"Big Foot Press",-,"Big Foot Press provides small businesses the opportunity to market themselves professionally through printed materials",-,Malaysia,http://www.thebigfootpress.com/,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Burger-ly,-,"Burger-ly allows vendors (e.g. hotels, restaurants, supermarkets) to enter real time offers on produce with fast approaching expiry dates",-,Malaysia,https://youtu.be/FBfoRkDXJGI,"Food & Beverages",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,dobybox,-,"Dobybox provides a 24-hour convenient and hassle-free laundry experience that is enabled by lockers placed at condominiums and office buildings along with an online ordering and payment system.",-,Malaysia,https://www.dobybox.com/,"Logistic & Transportation",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,DoYouShoe,-,"DoYouShoe develops an innovative footwear solution called ShoeBloxx aim to promote spatial creativity and entrepreneurship amongst aspiring youths to become the world's next top designer.",2017,Malaysia,https://www.youtube.com/watch?v=6UG8u01oaoY,"Art & Craft",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,EcoMA,-,"Affordable robotic educational kit for secondary and tertiary students.",-,Malaysia,http://www.ecomaconsultancy.com/,Education,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"Food for Good Project",-,"We bring corporate business to restaurants and convert corporate dining spending ($) into impactful CSR projects",-,Malaysia,http://mangochili.my,"Food & Beverages",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"Food for Kids",-,"Online nutrious food delivery for kids",-,Malaysia,https://www.realsimple.com,"Food & Beverages",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Fulfill,-,"Fulfill aims to sell affordable, eco-friendly cleaning products at refill stations.",-,Malaysia,-,Environment,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,FutureLab,-,"Futurelab is a social enterprise that aims to help connect students and job seekers to working professionals (mentors) who can provide informal advice on how to secure a job in their company.",-,Malaysia,http://beta.futurelab.my,Education,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Geometrix,-,"SATELLITE IMAGING solution",-,Malaysia,http://etikas.net/pd_gsi.php,"Information & Communication ",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Getex,-,"Getex Malaysia allows you to earn real money while shopping online, buying groceries, book flight tickets and hotels.",2017,Malaysia,http://getex.my/,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,GIG88,-,"GIG88 enables the discovery and booking of performing artists for events easily by removing the hassle of traditional booking methods.",-,Malaysia,https://www.gig88.com,Entertainment,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Halalycious,-,"App for muslim discover eateries and get rewarded",-,Malaysia,https://www.halalicious.de/,"Food & Beverages",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,happybumbum,-,"Marketplace for baby products",-,Malaysia,http://happybumbum.com,-,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,hydro+,-,-,-,Philippines,https://www.hydro-plus.be/,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Justskipit,-,"Queue management and booking app",-,Malaysia,http://justskippit.com,"Logistic & Transportation",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"Knock Down BTS i",-,"Temporary antenna mounting that is designed with knockdown sistem and moveable",-,Indonesia,-,"Information & Communication ",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"Laundry On The Go",-,"LaundryOnTheGo is an on demand laundry service with drop-off points across LRT stations within Klang Valley. We offer a quick and affordable solution to people who currently do their own laundry, by assimilating itself into their daily routine, instead of the other way around. We offer convenience to urban and busy people that find it hard for them to perform their laundry chores in between their hectic lifestyle and other priorities.",-,Malaysia,https://www.youtube.com/watch?v=OvcqThJhk9A,"Logistic & Transportation",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,LetMeStore.com,-,"Letmestore.com is a company that provide storage and fulfillment service for the online entrepreneurs in order to solve two main problems of their business which are SPACE and TIME as most of them are doing it on part time basis to earn extra income to support their family. With us, all they need to do is just focus on doing sales and marketing, and let us take care of the rest. Our service includes, storage for their inventories, order processing, packaging and dealing with the courier service providers. ",-,Malaysia,https://www.youtube.com/watch?v=zHY-Uq1HVvU&feature=em-upload_owner,"Logistic & Transportation",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"Loo Urban Farm",-,"Loo Urban Farm is a social enterprise. We enable every home to sustainably produce self-sufficient, fresh and healthy food. 
We are the leader in innovation, advance green efficient planting system. We educate and lead society as a whole to produce their fresh and healthy food.
By shifting the farm from remote lands to homes, we collectively reduce farmlands and machineries to produce our food. These collective green eco-systems will reduce our carbon foot print and global warming. 
Loo Urban Farm believes in a greener world and healthier life starts from our home.",-,Malaysia,http://loo-aquaponics.com,Agriculture,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Madereal,-,"Subscription based food boxes",-,Singapore,http://madereal.sg/,"Food & Beverages",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"My $cholar",-,"Crowdfunding for scholarship",-,Malaysia,-,Finance,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,MyBOT-X,-,"The First Malaysian Fire Fighting Robot",2017,Malaysia,-,"Logistic & Transportation",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,MyBump,-,"Monetizing through car stickers",-,Malaysia,http://mybump.my/,"Event, Marketing, Advertising",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,myme,-,"Taking meqanics online. Real time",-,Malaysia,http://www.mymeproject.org/,"Logistic & Transportation",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,MySupermarket,-,-,-,Malaysia,http://nazirulaminthalha.wixsite.commysupermarket,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Paperthree,-,"Marketplace for printing supplier",-,Malaysia,http://paperthree.com,"Information & Communication ",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Phyx,-,"Phyx is a digital warranty platform which helps you to store and activate all your product warranties effortlessly and conveniently into a single cloud-based account. It's free to use for consumers and it's the first warranty system which allows you to register across different brands. Available on mobile and web, Phyx is the first of its kind in South East Asia and we aim to become the industry standard for warranty management in the region and beyond.  ",-,Singapore,http://www.phyxapp.com/,-,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,POKETPROJECT,-,"The leading online platform for micro and small entrepreneurs in promoting their services , catering to business trend setting & up and comings in this modern lifestyle",-,Malaysia,https://youtu.be/YnM7U8wu7B0,"Consulting & Services",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,PrimeKeeper,-,"Online billing payment solution provider",-,Malaysia,http://www.primekeeper.my,Finance,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Roamtify,-,"Crowd-sourced advertising through car painting",-,Malaysia,http://www.roamtify.com,"Event, Marketing, Advertising",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,RuckDee,-,"Healthcare Crowdfunding Platform for Asian with Global Impact!",-,Thailand,http://ruckdee.com,Finance,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Servie.id,-,"Servie makes cervical cancer screening personal and provides Indonesian women the ability to self-initiate the cervical cancer diagnosis and also the service or care these customers may ne",-,Indonesia,http://servie.id/,"Medical, Health & Wellness",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"Seven Tea One",-,"FuturisBIG is an ideation anchor to projects on art and sustainable living. In January 2016, SevenTeaOne was born as FuturisBIG’s first idea. SevenTeaOne is social enterprise that makes herbal infusion teas. We create employment opportunities for single mothers and the underprivileged to earn with us. Our current range of teas are Blue Lemon Basil, Blue Thai Basil and Blue Misai Kucing.",-,Malaysia,http://seventeaone.com,Agriculture,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"Smart Surface",-,"Turn any flat surface into interative learning tools",-,Philippines,http://smart-surface.com/?page_id=238,"Information & Communication ",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"Space Alive",-,"Space Alive aims to take charge of the infant ecommerce market of the home décor and furniture industry in Malaysia",-,Malaysia,-,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,SporstLover,-,"A mobile application for sports players to search and book sports venue at anytime and from anywhere.",-,"Viet Nam",-,"Sports & Recreation",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Tapau.tv,-,"Malaysian independent online tv station, made by the youth for our youth!",-,Malaysia,http://tapau.tv/,"Media and Entertainment",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,"The Rakyat Commuter",-,"Enabling Smart City Transportation",-,Malaysia,http://www.ktmb.com.my/ktmb_ui,"Logistic & Transportation",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Vase,-,"Market research via means of surveys",-,Malaysia,http://getvase.com,-,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,WeStyleAsia,-,"WeStyleAsia is an online destination that helps people to find their trusted hairstylist, beauty and wellness experts, saving time and money, booking the services at real time. 

We aim to forge that kindred spirit between hair and beauty professionals and their customers through connecting them anytime, anywhere. As customers, the platform allows easy discovery to their preferred stylists and salons - this includes location, budget, style, reviews, recommendation and stylists’ portfolio. As merchants, WeStyleAsia would act as a strategic partner to value-add their business by creating a polished online presence, marketing their abilities through promoting their portfolios and lead generation",-,Malaysia,http://www.westyleasia.com,"Consulting & Services","Lifestyle & Fashion",-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Whimsigirl,-,"Ethnic wear for Malaysian kids",-,Malaysia,http://www.whimsigirl.com,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Yela,-,"Local Services Economy in single mobile app",-,Malaysia,https://www.youtube.com/channel/UCJUkzbOy6B7-Jm3oxWY8-9A,"Consulting & Services",-,-,-,-
"Stanford Go2Market Batch 2","Stanford Go2Market",-,-,"2016 Mar 13, 08:00 AM +08:00","2016 Mar 20, 08:00 AM +08:00",-,-,Zero-Q,-,"Mobile grocery app",-,Malaysia,-,E-Commerce,-,-,-,-
"Stanford Go2Market Batch 3","Stanford Go2Market",-,-,"2017 Mar 12, 08:00 AM +08:00","2017 Mar 19, 08:00 AM +08:00",-,-,3DTAYO,-,"3DTAYO aims to ignite students passion for STEM through Applied Learning Programs. We want to cultivate the maker culture in schools. We hope to inspire everyone, including parents, to become life-long learners.",-,Philippines,https://www.facebook.com/makeblockph/videos/1864329997135582/,Education,-,-,-,-
