"Program Name","Program Group","Program Description","Program Website URL","Date Started","Date Ended","Program Location","Contact Email","Startup Name","Startup Oneliner","Startup Description","Year Founded","Origin Country","Startup Website URL","Industry 1","Industry 2","Industry 3","Industry 4","Industry 5"
"Grill Or Chill - Startup 2017-6","Grill Or Chill","Not Available","Not Available","2017 Jun 16 24:00 PG +08:00",-,"Not Available","Not Available",Cheqqme,"Not Available","Customer engagement through gamification",2014,Malaysia,http://cheqqme.com,Social,"Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-6","Grill Or Chill","Not Available","Not Available","2017 Jun 16 24:00 PG +08:00",-,"Not Available","Not Available",Coffee2go,"Not Available","Coffee shop","Not Available",Malaysia,https://www.facebook.com/pg/Coffee2GO.Malaysia/,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-6","Grill Or Chill","Not Available","Not Available","2017 Jun 16 24:00 PG +08:00",-,"Not Available","Not Available",Cowoasia,"Not Available"," CowoAsia is committed to strive for the world's leading Asian co-working and co-tour.",2017,Malaysia,https://cowoasia.com,"Logistic & Transportation","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-6","Grill Or Chill","Not Available","Not Available","2017 Jun 16 24:00 PG +08:00",-,"Not Available","Not Available",Fooqy,"Not Available","Not Available","Not Available",Malaysia,https://www.foooqy.com/,"Not Available","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-6","Grill Or Chill","Not Available","Not Available","2017 Jun 16 24:00 PG +08:00",-,"Not Available","Not Available",Greenyards,"Cleaner, Effectively, Naturally","Green Yards is inspired to provide alternative channel for local community to dispose their used cooking oil and subsequently then reprocess into eco-soap and candles.",2016,Malaysia,http://greenyards.com.my/,Biotechnology,Environment,"Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-6","Grill Or Chill","Not Available","Not Available","2017 Jun 16 24:00 PG +08:00",-,"Not Available","Not Available",Soapp,"Not Available","WEBSITES.  MOBILE APPS. SCALABLE SYSTEM DESIGN.  WE ARE ARCHITECTS. ",2017,Malaysia,https://www.soappchat.com,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-7","Grill Or Chill","Not Available","Not Available","2017 Jul 28 24:00 PG +08:00",-,"Not Available","Not Available","Cabin Carriers","Not Available","Not Available",2017,"Not Available","Not Available","Travel & Tourism","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-7","Grill Or Chill","Not Available","Not Available","2017 Jul 28 24:00 PG +08:00",-,"Not Available","Not Available",Drava,"Not Available",Transportation,2017,Malaysia,http://drava.biz/,"Logistic & Transportation","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-7","Grill Or Chill","Not Available","Not Available","2017 Jul 28 24:00 PG +08:00",-,"Not Available","Not Available",Moovby,"Moovby is a platform which allow users to rent out their idle car(s) on hourly basis. ","A platform which allow
car owners to rent out
their idle car(s) on
hourly basis",2017,Malaysia,https://www.moovby.com/,"Logistic & Transportation","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-7","Grill Or Chill","Not Available","Not Available","2017 Jul 28 24:00 PG +08:00",-,"Not Available","Not Available",Skynest,"Living in luxury start from your fingertips","Built with the retiree lifestyle in mind, Skynest offers a contemporary design with open floor plans, high-end finishings and modern amenities for an upscale living experience.",2017,"Not Available",http://zalizan13.wixsite.com/skynestapp,"Travel & Tourism","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-7","Grill Or Chill","Not Available","Not Available","2017 Jul 28 24:00 PG +08:00",-,"Not Available","Not Available","Vertical Skill Solution","Not Available",HR,2017,Malaysia,http://megasales.asia/sales/,"Consulting & Services","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-7","Grill Or Chill","Not Available","Not Available","2017 Jul 28 24:00 PG +08:00",-,"Not Available","Not Available",Xfero,"Not Available",IoT,2017,Malaysia,http://xfero.xyz,"Information & Communication ","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-8","Grill Or Chill","Not Available","Not Available","2017 Ogos 25 24:00 PG +08:00",-,"Not Available","Not Available","Halal Navi","Not Available","Mobile app to discover restaurants serving halal food",2014,Malaysia,http://halal-navi.com,"Food & Beverages","Travel & Tourism","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-8","Grill Or Chill","Not Available","Not Available","2017 Ogos 25 24:00 PG +08:00",-,"Not Available","Not Available",iQalam,"Not Available","Not Available",2017,Malaysia,http://iqalam.net/,"Information & Communication ","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-8","Grill Or Chill","Not Available","Not Available","2017 Ogos 25 24:00 PG +08:00",-,"Not Available","Not Available",ModeFair,"Not Available","Not Available",2017,Malaysia,http://www.modefair.com/,E-Commerce,Social,"Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-8","Grill Or Chill","Not Available","Not Available","2017 Ogos 25 24:00 PG +08:00",-,"Not Available","Not Available",SAM,"Not Available","Not Available",2017,"Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-8","Grill Or Chill","Not Available","Not Available","2017 Ogos 25 24:00 PG +08:00",-,"Not Available","Not Available","Sawit King","Not Available","We Produce The Best Fertilizers For Farmers",2017,Malaysia,http://www.agroharta.com.my,Agriculture,"Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-8","Grill Or Chill","Not Available","Not Available","2017 Ogos 25 24:00 PG +08:00",-,"Not Available","Not Available",Zarrel,"Zarrel is a fashion subscription service with option to purchase items too good to be returned. You can now have an unlimited rotating closet, never getting bored of your clothing again.","Zarrel is a fashion subscription service with option to purchase items too good to be returned. You can now have an unlimited rotating closet, never getting bored of your clothing again.",2017,Malaysia,https://zarrel.com.my/,"Lifestyle & Fashion","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-9","Grill Or Chill","Not Available","Not Available","2017 Sep 29 24:00 PG +08:00",-,"Not Available","Not Available",ELMLAB,"Not Available","ELMLAB teams are equipped with a range of skillsets so we’re able to offer a palette of services to solve your problems in a systematic and effective manner.",2017,Malaysia,https://elmlab.my,"Information & Communication ","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-9","Grill Or Chill","Not Available","Not Available","2017 Sep 29 24:00 PG +08:00",-,"Not Available","Not Available","Food Bike","A mobile café chain powered by motorcycle with the purpose to resolve urban poverty.","Food Bike is the innovator of electric bicycle specially designed for food entrepreneurs.

Operating as a social enterprise, Food Bike aims to impact the income growth of food entrepreneurs by providing a cheaper option for them to choose from instead of them spending a huge capital to own a restaurant or to start a food truck business.

What's more, its' unique and picturesque design will help to boost the branding and outreach of clients to various target groups.",2017,Malaysia,http://foodbike.my/,"Food & Beverages","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-9","Grill Or Chill","Not Available","Not Available","2017 Sep 29 24:00 PG +08:00",-,"Not Available","Not Available","Kelas App","Not Available","All ICT Digital Services Provides",2017,Malaysia,http://www.kelasapp.com,Education,"Information & Communication ","Jobs & HR","Not Available","Not Available"
"Grill Or Chill - Startup 2017-9","Grill Or Chill","Not Available","Not Available","2017 Sep 29 24:00 PG +08:00",-,"Not Available","Not Available",KONSERKU,"Konserku allows artists and concert organizers to produce concerts without  financial risk. ","Konserku is a website for concert promoters to produce concerts without any financial risk involved by crowdsourcing demand directly from the music fans in the city. We provide concert promoters with list of most-wanted and profitable concerts, in which music fans are the ones deciding which music artists they want to see performing in their city. Through the concert campaigns that the music fans participate on Konserku, music fans are able to secure their tickets to the concerts, as well as securing other concert benefits that enhance the music fans' concert experience.",2017,"Not Available",http://www.konserku.com,Entertainment,"Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-9","Grill Or Chill","Not Available","Not Available","2017 Sep 29 24:00 PG +08:00",-,"Not Available","Not Available",ModeFair,"Not Available","Not Available",2017,Malaysia,http://www.modefair.com/,E-Commerce,Social,"Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-10","Grill Or Chill","Not Available","Not Available","2017 Okt 27 24:00 PG +08:00",-,"Not Available","Not Available",Broomcheese,"Not Available","Not Available",2017,Malaysia,"Not Available","Not Available","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-10","Grill Or Chill","Not Available","Not Available","2017 Okt 27 24:00 PG +08:00",-,"Not Available","Not Available",Buku2nd,"Not Available","Selling second hand book at low price",2017,Malaysia,http://www.buku2nd.com/,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-10","Grill Or Chill","Not Available","Not Available","2017 Okt 27 24:00 PG +08:00",-,"Not Available","Not Available",Gomu,"Not Available","GOMU is a crowdfarming app, where everyone can invest in livestocks and GOMU will manage them until liquidation date. GOMU gives the users flexibility in time and space in monitoring their livestocks growth using their mobile without the need to be at farm.",2017,Malaysia,http://gomu.my/,Agriculture,"Information & Communication ","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-10","Grill Or Chill","Not Available","Not Available","2017 Okt 27 24:00 PG +08:00",-,"Not Available","Not Available",SmartB,"Not Available","ERP Software",2017,Malaysia,http://www.smartb.co/,"Information & Communication ","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-10","Grill Or Chill","Not Available","Not Available","2017 Okt 27 24:00 PG +08:00",-,"Not Available","Not Available",synchroweb,"Not Available","MALAYSIA DISTRIBUTOR WITH COST-EFFECTIVE PRODUCTS AND INNOVATIVE SOLUTIONS FOR WI-FI TECHNOLOGY FROM LEADING BRANDS SUCH AS UBIQUITI NETWORKS, MIKROTIK, MIMOSA NETWORKS, DIVIOTEC, FLASHSTART AND OTHERS.",1999,Malaysia,https://www.synchroweb.com/,"Information & Communication ","Not Available","Not Available","Not Available","Not Available"
"Grill Or Chill - Startup 2017-11","Grill Or Chill","Not Available","Not Available","2017 Nov 24 24:00 PG +08:00",-,"Not Available","Not Available",Bibit,"Not Available","Not Available",2017,Malaysia,https://bibit.com.my/,E-Commerce,"Not Available","Not Available","Not Available","Not Available"
